PREDICATE,SUBJECT_NAME,OBJECT_NAME,cause_category,factuality_score,Factuality_Score,Cancer_Type
PREDISPOSES,Not significant,Invasive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
AFFECTS,paraffin,Invasive Ductal Breast Carcinoma,Other,0.0,0.0,Female Breast Cancer
AUGMENTS,multicatalytic endopeptidase complex,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,PTK2 gene|PTK2,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
AFFECTS,Screening mammography,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.0109890109890109,Female Breast Cancer
PREDISPOSES,SKP2 gene|SKP2,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,USP30 gene|USP30,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,thyme oil,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,AIMP2 gene|AIMP2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,maduramicin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,FOXO1 gene|FOXO1,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,TWIST1 gene|TWIST1,Secondary malignant neoplasm of breast,Genetic Factors,0.0,0.0029970029970029,Female Breast Cancer
CAUSES,"PIK3CB protein, human|PIK3CB",Secondary malignant neoplasm of breast,Other,0.0,0.0029970029970029,Female Breast Cancer
AUGMENTS,cholecalciferol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,"TLR2 protein, human|TLR2",HER2-positive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
AFFECTS,NSUN2 gene|NSUN2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,FOXA2 gene|FOXA2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,FBXO8 gene|FBXO8,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,SNORA73B gene|SNORA73B,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Present,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AUGMENTS,SCARNA4 gene|SCARNA4,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,PLK4 gene|PLK4,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,MIR130A gene|MIR130A,malignant neoplasm of breast staging,Genetic Factors,0.0,0.0,Female Breast Cancer
PREDISPOSES,fiber,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,"membrane protein, SARS-CoV-2",Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
CAUSES,Mutant Proteins,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
CAUSES,Bacteroides fragilis,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,epiberberine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,progesterone,estrogen receptor-positive breast cancer,Other,0.0,0.0089910089910089,Female Breast Cancer
PREDISPOSES,Benign foot rot,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Protease Inhibitors,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Bloody nipple discharge,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.0109890109890109,Female Breast Cancer
DISRUPTS,decanoylcarnitine,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
COMPLICATES,Fibrous Dysplasia,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,RBMS3 gene|RBMS3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Non-infiltrating lobular carcinoma,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,tegafur,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,SF3A2 gene|SF3A2,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
DISRUPTS,Xenobiotics,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,COL5A1 gene|COL5A1,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,Signs and Symptoms,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,Score,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.0109890109890109,Female Breast Cancer
PREDISPOSES,Multiple Sclerosis,estrogen receptor-positive breast cancer,Other,0.0,0.0089910089910089,Female Breast Cancer
AFFECTS,NF-kappa B,HER2-positive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
PREDISPOSES,MTA1 gene|MTA1,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,Increased risk,estrogen receptor-positive breast cancer,Other,0.0,0.0089910089910089,Female Breast Cancer
DISRUPTS,obeticholic acid,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Hypolipidemic Agents,Triple Negative Breast Neoplasms,Demographic Factors,0.0,0.0189810189810189,Female Breast Cancer
AFFECTS,Cessation of life,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
DISRUPTS,ETNK1 gene|ETNK1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Antigens,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,"Receptor, Melatonin, MT1",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Steroids,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AUGMENTS,Protein Isoforms|PGR|PR@|PRH2|TMEM37|ERVK-7|ERVK-8|ERVK-10|ERVK-9|ERVK-21|ERVK-18|ERVK-25|ERVK-24|ERVK-19,"Carcinoma, Ductal, Breast",Other,0.0,0.0029970029970029,Female Breast Cancer
PREDISPOSES,Behavior,Breast cancer invasive NOS,Behavioral Factors,0.0,0.0099900099900099,Female Breast Cancer
DISRUPTS,Folic Acid,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,protein-tyrosine kinase c-src|SRC,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Human Papilloma Virus Vaccine,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Testosterone,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,Oncogenes,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Warfarin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,MAD2L1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Bicarbonates,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Carcinomatous peritonitis,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Deoxycytidine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,phosphatidylinositol 3-kinase gamma,Breast cancer invasive NOS,Other,0.0,0.0099900099900099,Female Breast Cancer
AFFECTS,Fluorouracil,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,PITPNM1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Psoralens,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,RAI3 gene|GPRC5A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,BRD4,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Janus kinase 1|JAK1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Metastasis Suppressor Genes,Breast cancer metastatic,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,exemestane,Breast cancer invasive NOS,Other,0.0,0.0099900099900099,Female Breast Cancer
PREDISPOSES,invariant chain|CD74,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,helicase|HFM1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,VIP gene|VIP,Female Breast Carcinoma,Genetic Factors,0.0,0.0049950049950049,Female Breast Cancer
DISRUPTS,STK11 gene|STK11,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,C-Peptide,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Carcinogenesis,Breast Carcinoma,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,GPR161,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,IRF2 gene|IRF2,Breast cancer recurrent,Genetic Factors,0.0,0.0049950049950049,Recurrent Breast Cancer
CAUSES,"Embolism, Tumor",Inflammatory Breast Carcinoma,Other,0.0,0.0009990009990009,Female Breast Cancer
AUGMENTS,DNA Methyltransferase,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,Brain-Derived Neurotrophic Factor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,SOD3,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Blood flow,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Pyrones,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,SMAD2 gene|SMAD2,Breast cancer metastatic,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
AUGMENTS,Transforming Growth Factor beta,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,BRCA2|BLID,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,neuropeptide Y|NPY,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,SIX2,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,SMAD2 gene|SMAD2,Breast cancer metastatic,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,"DNA, Double-Stranded",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,SMAD3 gene|SMAD3,Breast cancer metastatic,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,HIF1A gene|HIF1A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Estrogens,Carcinoma of Male Breast,Hormonal Factors,0.0,0.0049950049950049,Male Breast Cancer
AFFECTS,Systemic disease,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,"Genes, Immunoglobulin",Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,TUNAR,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,andrographolide,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AUGMENTS,Progesterone,Breast cancer recurrent,Other,0.0,0.0049950049950049,Recurrent Breast Cancer
PREDISPOSES,HOXB13,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,DDX26 gene|INTS6|DDX56,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,UBE2I,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,ADORA2B gene|ADORA2B,Breast cancer metastatic,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,"Genes, env|ERVW-1|ERVK-20|ERVK-18|ERVK-32",Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,chymotrypsin A,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Oral Solution,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Spironolactone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Ceramides,"Carcinoma, Ductal, Breast",Other,0.0,0.0029970029970029,Female Breast Cancer
DISRUPTS,Nitric Oxide,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,IGF1R gene|IGF1R,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Mutation,Carcinoma of Male Breast,Genetic Factors,0.0,0.0049950049950049,Male Breast Cancer
DISRUPTS,Adriamycin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,MIRN205 gene|MIR205,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,ATP6V1C1,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Therapeutic procedure,Familial cancer of breast,Other,0.0,0.0039960039960039,Female Breast Cancer
AFFECTS,Red meat,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Fusion Protein,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Hepatitis C virus,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Invasive Carcinoma,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Eukaryotic Initiation Factor-4E|EIF4E,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Malignant neoplasm of gastrointestinal tract,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Insulin-Like-Growth Factor I Receptor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,MIRN200B gene|MIR200B,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,TP53BP1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Pharmaceutical Preparations,Contralateral breast cancer,Other,0.0,0.0019980019980019,Female Breast Cancer
AUGMENTS,Iron,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,MAGEC2,Breast cancer metastatic,Demographic Factors,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,"EZH2 protein, human|EZH2",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Thiopurine S-Methyltransferase,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,ATP1B2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,NANOG,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Pteridines,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,combretastatin A-4 disodium phosphate,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AUGMENTS,MMP14 gene|MMP14,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Chronic heart failure,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,"Receptors, Tumor Necrosis Factor, Type II",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Ro 48-8071,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,TAAR5|NR2E3,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,FGF1 gene|FGF1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Lymphatic Diseases,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Placebos,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,VEGFC gene|VEGFC,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Malignant neoplasm of cervix uteri,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,SOX2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Oxidoreductase,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,DOCK1 gene|DOCK1,Breast cancer metastatic,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,GAD2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Galactosyltransferases,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,proteomic profiling,"Carcinoma, Ductal, Breast",Other,0.0,0.0029970029970029,Female Breast Cancer
AFFECTS,Gynecologic Surgical Procedures,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,beta-cryptoxanthin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,NDP,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.0109890109890109,Female Breast Cancer
PREDISPOSES,MIRN203 gene|MIR203A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Promoter Regions (Genetics),Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Multiple Myeloma,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
CAUSES,Cholesterol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Norepinephrine,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,"Tuberculosis, Pulmonary",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Retinoid X Receptors,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,aldehyde dehydrogenase 1|ALDH1A1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Prolactin|PRL,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Integrin beta3|ITGB3,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,CD29 Antigen,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Calcitonin Receptor|CALCR,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,PTHLH gene|PTHLH,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Prolactin|PRL,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Estrogen Antagonists,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,ABCC1 gene|ABCC1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Tamoxifen,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AUGMENTS,KIF20A gene|KIF20A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Glucosephosphate Dehydrogenase,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Leucovorin,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,MLLT11,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,BRCA2 gene|BRCA2,Carcinoma of Male Breast,Genetic Factors,0.0,0.0049950049950049,Male Breast Cancer
CAUSES,WBP2 gene|WBP2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Aspirin,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,particle,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,6p12,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,E-Cadherin,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
CAUSES,Endobronchial metastases,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Regulatory Protein,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Fibrinogen,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,mdm2 protein|SLURP1,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
CAUSES,Cholangiocarcinoma,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
CAUSES,Sex Hormone-Binding Globulin,Malignant neoplasm of breast,Demographic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Gene Mutation,Carcinoma of Male Breast,Genetic Factors,0.0,0.0049950049950049,Male Breast Cancer
CAUSES,Fruit,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,IGFBP7,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Diabetes Insipidus,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Relationship problems,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Secondary malignant neoplasm of axilla,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Free Radicals,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,SLOPE,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Calcitonin,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Adrenalectomy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Adriamycin,Breast cancer metastatic,Other,0.0,0.0279720279720279,Female Breast Cancer
CAUSES,16 alpha-hydroxyestrone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Estriol,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Malignant disease,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Large Cell Lymphoblastic Lymphoma,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Caseins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Orchitis,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,FCE 21336,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
CAUSES,leukemia,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,TAG 12,Breast cancer recurrent,Other,0.0,0.0049950049950049,Recurrent Breast Cancer
PREDISPOSES,Body measure result,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,S-Phase Fraction,Female Breast Carcinoma,Other,0.0,0.0049950049950049,Female Breast Cancer
CAUSES,Idarubicin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,alpha-Lactalbumin,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Fucose,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,sterculic acid,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,"Nuclear Receptor Subfamily 4, Group A, Member 1",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Difluoromethylornithine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Aflatoxin B1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,fibrosarcoma,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,Shock,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Doxorubicin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Enovid,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Platinum,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,ERVW-1|ERVK-20|ERVK-18|ERVK-32,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Interferons,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Hypophysectomy,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AUGMENTS,Cellular Retinoic Acid Binding Protein,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Cerebellar degeneration,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Response Elements,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,dromostanolone propionate,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AUGMENTS,Stimulant,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Trace Elements,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Malignant neoplasm of breast,Familial cancer of breast,Other,0.3988,0.0039960039960039,Female Breast Cancer
PREDISPOSES,Clinical finding,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,BAG3,Female Breast Carcinoma,Other,0.0,0.0049950049950049,Female Breast Cancer
DISRUPTS,"Linoleic Acids, Conjugated",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Ductal Breast Carcinoma,Female Breast Carcinoma,Other,0.0,0.0049950049950049,Female Breast Cancer
