PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category,text
CAUSES,doxorubicin liposome,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,doxorubicin liposome Malignant neoplasm of breast
DISRUPTS,sigma-2 receptor,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,sigma-2 receptor Malignant neoplasm of breast
PREDISPOSES,False Positive,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,False Positive Malignant neoplasm of breast
PREDISPOSES,Multifactorial,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Multifactorial Malignant neoplasm of breast
AFFECTS,Post-mastectomy radiotherapy,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",Post-mastectomy radiotherapy Triple Negative Breast Neoplasms
AFFECTS,"Antibodies, Bispecific",Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope","Antibodies, Bispecific Triple Negative Breast Neoplasms"
AUGMENTS,CCL3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,CCL3 Malignant neoplasm of breast
PREDISPOSES,Basis,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",Basis Triple Negative Breast Neoplasms
PREDISPOSES,MIR191 wt Allele,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",MIR191 wt Allele Malignant neoplasm of breast
PREDISPOSES,Monoclonal Antibodies,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Monoclonal Antibodies Malignant neoplasm of breast
DISRUPTS,fluoxetine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,fluoxetine Malignant neoplasm of breast
AFFECTS,canagliflozin,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,canagliflozin Breast Carcinoma
DISRUPTS,catalpol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,catalpol Malignant neoplasm of breast
PREDISPOSES,Score,Early-Stage Breast Carcinoma,0.0,Female Breast Cancer,"Element, Ion, or Isotope",Score Early-Stage Breast Carcinoma
PREDISPOSES,Transsexual (finding),Secondary malignant neoplasm of breast,0.0029970029970029,Female Breast Cancer,"Element, Ion, or Isotope",Transsexual (finding) Secondary malignant neoplasm of breast
AFFECTS,Antioxidants,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Antioxidants Malignant neoplasm of breast
AFFECTS,Anabolism,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",Anabolism Triple Negative Breast Neoplasms
AFFECTS,Estrus,estrogen receptor-positive breast cancer,0.0089910089910089,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Estrus estrogen receptor-positive breast cancer
DISRUPTS,diltiazem,Secondary malignant neoplasm of breast,0.0029970029970029,Female Breast Cancer,Neoplastic Process,diltiazem Secondary malignant neoplasm of breast
DISRUPTS,resveratrol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,resveratrol Malignant neoplasm of breast
DISRUPTS,Emodin,Secondary malignant neoplasm of breast,0.0029970029970029,Female Breast Cancer,Neoplastic Process,Emodin Secondary malignant neoplasm of breast
PREDISPOSES,Clinical Significance,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Immunologic Factor,Clinical Significance Triple Negative Breast Neoplasms
AUGMENTS,N-acetyltransferase 1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,N-acetyltransferase 1 Malignant neoplasm of breast
PREDISPOSES,water channel,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",water channel Malignant neoplasm of breast
PREDISPOSES,Risk Scores,contralateral breast cancer,0.0029970029970029,Female Breast Cancer,Gene or Genome,Risk Scores contralateral breast cancer
PREDISPOSES,Present,Carcinoma breast stage IV,0.0,Female Breast Cancer,"Element, Ion, or Isotope",Present Carcinoma breast stage IV
DISRUPTS,1-Phosphatidylinositol 3-Kinase,HER2-positive carcinoma of breast,0.0089910089910089,Female Breast Cancer,"Element, Ion, or Isotope",1-Phosphatidylinositol 3-Kinase HER2-positive carcinoma of breast
AFFECTS,"neoisoliquiritin, (E)-isomer",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope","neoisoliquiritin, (E)-isomer Malignant neoplasm of breast"
PREDISPOSES,Phosphotransferases,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",Phosphotransferases Triple Negative Breast Neoplasms
AFFECTS,Cell Cycle Arrest,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Cell Cycle Arrest Malignant neoplasm of breast
PREDISPOSES,arginylproline|ABL2|RERE,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,arginylproline|ABL2|RERE Malignant neoplasm of breast
AFFECTS,Tripe,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Tripe Malignant neoplasm of breast
AFFECTS,Candidiasis,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Candidiasis Malignant neoplasm of breast
AFFECTS,Treatment Protocols,HER2-positive carcinoma of breast,0.0089910089910089,Female Breast Cancer,"Element, Ion, or Isotope",Treatment Protocols HER2-positive carcinoma of breast
PREDISPOSES,Neuregulin 1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Neuregulin 1 Malignant neoplasm of breast
DISRUPTS,LBH589,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,LBH589 Malignant neoplasm of breast
PREDISPOSES,Histone H3 Lysine 27,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Histone H3 Lysine 27 Malignant neoplasm of breast
PREDISPOSES,Low Level,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Low Level Malignant neoplasm of breast
AFFECTS,paclitaxel,Carcinoma breast stage IV,0.0,Female Breast Cancer,"Element, Ion, or Isotope",paclitaxel Carcinoma breast stage IV
PREDISPOSES,ANTXR1 wt Allele|ATR,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",ANTXR1 wt Allele|ATR Malignant neoplasm of breast
CAUSES,ROS1 wt Allele|ROS1,estrogen receptor-positive breast cancer,0.0089910089910089,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",ROS1 wt Allele|ROS1 estrogen receptor-positive breast cancer
AFFECTS,Mitophagy,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",Mitophagy Triple Negative Breast Neoplasms
AFFECTS,chaperone-mediated autophagy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,chaperone-mediated autophagy Malignant neoplasm of breast
PREDISPOSES,Dairy Products,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Dairy Products Malignant neoplasm of breast
AFFECTS,Neoadjuvant Therapy,Early-Stage Breast Carcinoma,0.0,Female Breast Cancer,"Element, Ion, or Isotope",Neoadjuvant Therapy Early-Stage Breast Carcinoma
AFFECTS,Anxiety,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Anxiety Malignant neoplasm of breast
PREDISPOSES,stanniocalcin 2|STC2,Carcinoma of Male Breast,0.0049950049950049,Male Breast Cancer,Disease or Syndrome,stanniocalcin 2|STC2 Carcinoma of Male Breast
CAUSES,Secondary Neoplasm,Carcinoma breast stage IV,0.0,Female Breast Cancer,Gene or Genome,Secondary Neoplasm Carcinoma breast stage IV
DISRUPTS,F-Actin,Secondary malignant neoplasm of breast,0.0029970029970029,Female Breast Cancer,Neoplastic Process,F-Actin Secondary malignant neoplasm of breast
PREDISPOSES,Vegetarian diet,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Vegetarian diet Malignant neoplasm of breast
CAUSES,Biological Response Modifiers,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Biological Response Modifiers Malignant neoplasm of breast
PREDISPOSES,estradiol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,estradiol Malignant neoplasm of breast
PREDISPOSES,MYC,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",MYC Triple Negative Breast Neoplasms
DISRUPTS,polyphenols,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,polyphenols Malignant neoplasm of breast
PREDISPOSES,Marital Status,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",Marital Status Triple Negative Breast Neoplasms
PREDISPOSES,CARD.RISK,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",CARD.RISK Malignant neoplasm of breast
PREDISPOSES,kaempferol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,kaempferol Malignant neoplasm of breast
PREDISPOSES,dydrogesterone,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,dydrogesterone Malignant neoplasm of breast
AFFECTS,Inflammatory Response,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Inflammatory Response Malignant neoplasm of breast
DISRUPTS,Luteolin,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",Luteolin Triple Negative Breast Neoplasms
AFFECTS,Magnetic Resonance Imaging,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",Magnetic Resonance Imaging Breast Carcinoma
CAUSES,copper,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",copper Malignant neoplasm of breast
PREDISPOSES,Negative Surgical Margin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Negative Surgical Margin Malignant neoplasm of breast
AUGMENTS,Agonist,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Agonist Malignant neoplasm of breast
AFFECTS,stanniocalcin 2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,stanniocalcin 2 Malignant neoplasm of breast
CAUSES,Methylnitrosourea,estrogen receptor-positive breast cancer,0.0089910089910089,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Methylnitrosourea estrogen receptor-positive breast cancer
AFFECTS,Pharmacotherapy,HER2-negative breast cancer,0.0,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",Pharmacotherapy HER2-negative breast cancer
PREDISPOSES,16 alpha-hydroxyestrone,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",16 alpha-hydroxyestrone Malignant neoplasm of breast
PREDISPOSES,hydrocortisone,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,hydrocortisone Malignant neoplasm of breast
AFFECTS,oxybenzone,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",oxybenzone Triple Negative Breast Neoplasms
PREDISPOSES,Menstrual period late,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Menstrual period late Malignant neoplasm of breast
AFFECTS,Pediatric Obesity,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Pediatric Obesity Malignant neoplasm of breast
PREDISPOSES,lysine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,lysine Malignant neoplasm of breast
PREDISPOSES,Psoriasis,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Psoriasis Malignant neoplasm of breast
DISRUPTS,DEGS1 wt Allele|DEGS1,Carcinoma breast stage IV,0.0,Female Breast Cancer,Gene or Genome,DEGS1 wt Allele|DEGS1 Carcinoma breast stage IV
AFFECTS,Pharmacotherapy,Female Breast Carcinoma,0.0049950049950049,Female Breast Cancer,"Element, Ion, or Isotope",Pharmacotherapy Female Breast Carcinoma
AFFECTS,polyphyllin D,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",polyphyllin D Triple Negative Breast Neoplasms
AFFECTS,tocopherol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,tocopherol Malignant neoplasm of breast
PREDISPOSES,olive oil,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,olive oil Malignant neoplasm of breast
CAUSES,Poly(ADP-ribose) Polymerase Inhibitors,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Poly(ADP-ribose) Polymerase Inhibitors Malignant neoplasm of breast
AFFECTS,Parafibromin|CDC73,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Parafibromin|CDC73 Malignant neoplasm of breast
AFFECTS,Neoadjuvant Therapy,HER2-positive carcinoma of breast,0.0089910089910089,Female Breast Cancer,"Element, Ion, or Isotope",Neoadjuvant Therapy HER2-positive carcinoma of breast
AFFECTS,Ligands,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",Ligands Triple Negative Breast Neoplasms
AFFECTS,CD69,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",CD69 Malignant neoplasm of breast
PREDISPOSES,Life Expectancy Less than Five Years,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,"Element, Ion, or Isotope",Life Expectancy Less than Five Years Invasive carcinoma of breast
DISRUPTS,Phenols,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Phenols Malignant neoplasm of breast
PREDISPOSES,"Toll-Like Receptor 1, human|TLR1",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope","Toll-Like Receptor 1, human|TLR1 Malignant neoplasm of breast"
PREDISPOSES,Biological Markers,Stage 0 Breast Carcinoma,0.0,Female Breast Cancer,"Element, Ion, or Isotope",Biological Markers Stage 0 Breast Carcinoma
AFFECTS,Ketogenic Diet,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Ketogenic Diet Malignant neoplasm of breast
AFFECTS,Cell Survival,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Cell Survival Malignant neoplasm of breast
AFFECTS,OLT1177,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",OLT1177 Triple Negative Breast Neoplasms
AUGMENTS,beta catenin,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",beta catenin Triple Negative Breast Neoplasms
AFFECTS,quercetin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,quercetin Malignant neoplasm of breast
AFFECTS,Secondary Neoplasm,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",Secondary Neoplasm Triple Negative Breast Neoplasms
AFFECTS,Cardiorespiratory Fitness,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Cardiorespiratory Fitness Malignant neoplasm of breast
PREDISPOSES,STMN1,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",STMN1 Triple Negative Breast Neoplasms
PREDISPOSES,Waist Circumference,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Waist Circumference Malignant neoplasm of breast
AFFECTS,olaparib,Carcinoma breast stage IV,0.0,Female Breast Cancer,"Element, Ion, or Isotope",olaparib Carcinoma breast stage IV
PREDISPOSES,Mammographic Breast Density,Sporadic Breast Carcinoma,0.0,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Mammographic Breast Density Sporadic Breast Carcinoma
PREDISPOSES,1+,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,1+ Malignant neoplasm of breast
AFFECTS,Ferroptosis,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",Ferroptosis Triple Negative Breast Neoplasms
AFFECTS,CELSR1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,CELSR1 Malignant neoplasm of breast
PREDISPOSES,Rhythm,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Rhythm Malignant neoplasm of breast
PREDISPOSES,Thrombospondin 1,HER2-positive carcinoma of breast,0.0089910089910089,Female Breast Cancer,"Element, Ion, or Isotope",Thrombospondin 1 HER2-positive carcinoma of breast
AFFECTS,Dormancy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Dormancy Malignant neoplasm of breast
PREDISPOSES,lutein,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,lutein Malignant neoplasm of breast
AFFECTS,Diagnosis,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,"Element, Ion, or Isotope",Diagnosis Invasive carcinoma of breast
AFFECTS,Mouse Model,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Mouse Model Malignant neoplasm of breast
AFFECTS,Cell Death,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Cell Death Malignant neoplasm of breast
DISRUPTS,idebenone,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",idebenone Triple Negative Breast Neoplasms
AFFECTS,"Tenascin, human|TNC|TNNC1",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,"Tenascin, human|TNC|TNNC1 Malignant neoplasm of breast"
AFFECTS,Poly(ADP-ribose) Polymerase Inhibitors,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",Poly(ADP-ribose) Polymerase Inhibitors Triple Negative Breast Neoplasms
PREDISPOSES,TLR2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,TLR2 Malignant neoplasm of breast
AFFECTS,ezetimibe,Secondary malignant neoplasm of breast,0.0029970029970029,Female Breast Cancer,Neoplastic Process,ezetimibe Secondary malignant neoplasm of breast
AUGMENTS,Follistatin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Follistatin Malignant neoplasm of breast
PREDISPOSES,mitochondrial calcium uniporter,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",mitochondrial calcium uniporter Malignant neoplasm of breast
DISRUPTS,ononin,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Element, Ion, or Isotope",ononin Triple Negative Breast Neoplasms
DISRUPTS,tanshinone II A,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",tanshinone II A Malignant neoplasm of breast
AFFECTS,PGR|PR@|PRH2|TMEM37|ERVK-7|ERVK-8|ERVK-10|ERVK-9|ERVK-21|ERVK-18|ERVK-25|ERVK-24|ERVK-19,Inflammatory Breast Carcinoma,0.0009990009990009,Female Breast Cancer,"Element, Ion, or Isotope",PGR|PR@|PRH2|TMEM37|ERVK-7|ERVK-8|ERVK-10|ERVK-9|ERVK-21|ERVK-18|ERVK-25|ERVK-24|ERVK-19 Inflammatory Breast Carcinoma
AFFECTS,oncostatin M receptor|OSMR,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,oncostatin M receptor|OSMR Malignant neoplasm of breast
AFFECTS,Anthocyanins,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Anthocyanins Malignant neoplasm of breast
PREDISPOSES,Insulin used,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Insulin used Malignant neoplasm of breast
CAUSES,resveratrol,Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,Neoplastic Process,resveratrol Noninfiltrating Intraductal Carcinoma
AFFECTS,CA2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,CA2 Malignant neoplasm of breast
PREDISPOSES,Adenosine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Adenosine Malignant neoplasm of breast
PREDISPOSES,Cardiovascular morbidity,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Cardiovascular morbidity Malignant neoplasm of breast
PREDISPOSES,IKZF2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,IKZF2 Malignant neoplasm of breast
DISRUPTS,Interleukin-24,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Interleukin-24 Malignant neoplasm of breast
AFFECTS,Neoplasm,Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,Neoplastic Process,Neoplasm Noninfiltrating Intraductal Carcinoma
CAUSES,Acrylamide,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Acrylamide Malignant neoplasm of breast
DISRUPTS,KDM5B,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",KDM5B Malignant neoplasm of breast
AFFECTS,"Menopause, Premature",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,"Menopause, Premature Malignant neoplasm of breast"
PREDISPOSES,CETN1,Breast cancer recurrent,0.0049950049950049,Recurrent Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",CETN1 Breast cancer recurrent
AFFECTS,Aging,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",Aging Breast Carcinoma
AFFECTS,Combined Modality Therapy,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",Combined Modality Therapy Breast cancer metastatic
PREDISPOSES,GATA3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",GATA3 Malignant neoplasm of breast
PREDISPOSES,Selenium,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Selenium Malignant neoplasm of breast
PREDISPOSES,Menstrual migraine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Menstrual migraine Malignant neoplasm of breast
PREDISPOSES,Eclampsia,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Eclampsia Malignant neoplasm of breast
CAUSES,APOBEC3B,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,APOBEC3B Malignant neoplasm of breast
PREDISPOSES,Immunologic Adjuvants,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Immunologic Adjuvants Malignant neoplasm of breast
CAUSES,Whole Cell Vaccine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Whole Cell Vaccine Malignant neoplasm of breast
PREDISPOSES,XBP1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",XBP1 Malignant neoplasm of breast
AFFECTS,Calcium,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Calcium Malignant neoplasm of breast
PREDISPOSES,Cytochrome P-450 CYP1A1|CYP2B6,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Cytochrome P-450 CYP1A1|CYP2B6 Malignant neoplasm of breast
AUGMENTS,MAP3K3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,MAP3K3 Malignant neoplasm of breast
AFFECTS,UDP-Glucuronosyltransferase 1A1|SLC45A2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",UDP-Glucuronosyltransferase 1A1|SLC45A2 Malignant neoplasm of breast
AFFECTS,NANOG,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",NANOG Breast cancer metastatic
CAUSES,TISSUE TRANSGLUTAMINASE,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",TISSUE TRANSGLUTAMINASE Malignant neoplasm of breast
AFFECTS,TLR3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",TLR3 Malignant neoplasm of breast
PREDISPOSES,Quinones,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Quinones Malignant neoplasm of breast
PREDISPOSES,Progestins,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Neoplastic Process,Progestins Breast cancer invasive NOS
PREDISPOSES,[D]Nausea and vomiting NOS,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",[D]Nausea and vomiting NOS Malignant neoplasm of breast
AFFECTS,JAG1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",JAG1 Malignant neoplasm of breast
CAUSES,8q22,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Neoplastic Process,8q22 Breast cancer invasive NOS
DISRUPTS,Deferoxamine,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Deferoxamine Breast Carcinoma
CAUSES,Specimen from breast,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Specimen from breast Malignant neoplasm of breast
PREDISPOSES,MIR27B,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",MIR27B Breast cancer metastatic
AFFECTS,"9,10-Dimethyl-1,2-benzanthracene",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope","9,10-Dimethyl-1,2-benzanthracene Malignant neoplasm of breast"
CAUSES,RUNX1|MECOM,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",RUNX1|MECOM Malignant neoplasm of breast
AFFECTS,ANKRD12|ANKRD11,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,ANKRD12|ANKRD11 Malignant neoplasm of breast
AUGMENTS,Interleukin-8,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Interleukin-8 Malignant neoplasm of breast
CAUSES,RHOBTB2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,RHOBTB2 Malignant neoplasm of breast
DISRUPTS,Paclitaxel,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Paclitaxel Malignant neoplasm of breast
DISRUPTS,ID1,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",ID1 Breast cancer metastatic
AUGMENTS,Leptin|LEP,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Leptin|LEP Malignant neoplasm of breast
