PREDICATE,SUBJECT_NAME,OBJECT_NAME,cause_category,factuality_score,Factuality_Score
PREDISPOSES,Disintegrins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,FCGR3A gene|FCGR3A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,S 1 (combination),Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,CONSTITUTIONAL ORIGIN,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,HSPA5,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Abdominal circumference,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,tibolone,Breast cancer recurrent,Other,0.0,0.004995004995004995
PREDISPOSES,LAMTOR3,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,DSCAM-AS1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Bone Morphogenetic Proteins,Breast cancer metastatic,Genetic Factors,0.0,0.027972027972027972
AFFECTS,Epstein-Barr Virus Infections,Breast Carcinoma,Herpetic Genetic Factors,0.0,0.027972027972027972
PREDISPOSES,Cooking,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Lymphedema,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Diuretics,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,TRANCE protein,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Trihalomethanes,Female Breast Carcinoma,Other,0.0,0.004995004995004995
PREDISPOSES,Syndrome,Breast Carcinoma,Other,0.0,0.027972027972027972
CAUSES,Angiogenesis Factor,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,PMS2 gene|PMS2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AUGMENTS,fatty acid amide hydrolase,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
PREDISPOSES,Histologic type,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
PREDISPOSES,Endocrine System Diseases,Breast Carcinoma,Other,0.0,0.027972027972027972
PREDISPOSES,"Iron, Dietary",Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387
AFFECTS,JMJD6,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Cadaverine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
COMPLICATES,cytokine,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,XRCC1 gene|XRCC1,Breast cancer metastatic,Genetic Factors,0.0,0.027972027972027972
AFFECTS,FRA16D,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,S100A7,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Thioglucosides,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Dietary fat intake,Breast cancer invasive NOS,Behavioral Factors,0.0,0.00999000999000999
AFFECTS,PNU,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,MED19,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,CYTOR,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Phytoestrogens,Breast Carcinoma,Hormonal Factors,0.0,0.027972027972027972
PREDISPOSES,ID2 gene|ID2,Noninfiltrating Intraductal Carcinoma,Genetic Factors,0.0,0.01098901098901099
AFFECTS,Fruit,Breast cancer recurrent,Other,0.0,0.004995004995004995
PREDISPOSES,UBE2N,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,GJB2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,"Chemotherapy, Adjuvant",Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
AFFECTS,LATS1 gene|LATS1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,MDM2 gene|MDM2,Breast cancer metastatic,Genetic Factors,0.0,0.027972027972027972
AUGMENTS,ENPP2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,KRT8,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
AFFECTS,PTCSC3,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,ubiquitin-protein ligase,Breast cancer metastatic,Other,0.0,0.027972027972027972
CAUSES,Arsenic,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,AQP4,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,salinomycin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,HMGN2 Protein,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Proliferating Cell Nuclear Antigen,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Mandibular right first molar abutment,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,"Genome, Human",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Cathepsins B,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,FAM84B,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,AQP7,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Ca(2+)-Transporting ATPase|CA2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,therapeutic use,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,GJB2 gene|GJB2,"Carcinoma, Ductal, Breast",Genetic Factors,0.0,0.002997002997002997
AFFECTS,verbenone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,PTH-Parathyroid hormone level result,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Recurrent Carcinoma,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,moderate drinking,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,RBM12B,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,CASC9,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,EIF4EBP1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,MIRN106A gene|MIR106A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,FUT1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,1-Phosphatidylinositol 4-Kinase,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Cullin 1,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,Transferrin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,PIEZO2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Vinegar,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,v-myb Genes|MYB,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AUGMENTS,Interferon Type I,Inflammatory Breast Carcinoma,Other,0.0,0.000999000999000999
AUGMENTS,UCHL3,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Kinesin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,BCL11A,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Circadian Rhythm Disorders,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Dipeptidyl-Peptidase IV|DPP4,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,lysyllysine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,CDK6-associated protein p18,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,ubiquitin-protein ligase,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,FAM13A,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,LINC01133,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,APOBEC3B,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
DISRUPTS,honokiol,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,reverse transcription polymerase chain reaction,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,H19 gene|H19|HILS1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,"TSLP protein, human|TSLP",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Secondary malignant neoplasm of spinal cord,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,bone sialoprotein,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,Ephrin B Receptors,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Obesity,Contralateral breast cancer,Other,0.0,0.001998001998001998
PREDISPOSES,ATXN3,Breast cancer metastatic,Other,0.0,0.027972027972027972
AUGMENTS,PCB 118,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,CERS6,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,ingredient,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,PIM1 gene|PIM1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
DISRUPTS,cardamonin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,"Oligonucleotides, Antisense",Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,RAB1A,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Cyclin-Dependent Kinase Inhibitor 2A|CDK4,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Solvents,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,DSCAM-AS1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Pancreatic carcinoma,Ductal Breast Carcinoma,Other,0.0,0.000999000999000999
PREDISPOSES,centromere protein F,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,paracrine,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,Adrenergic Receptor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,MIRN133B gene|MIR133B,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,PCB 101,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Docosahexaenoate,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Bleomycin|BLM,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,MDM1,Familial cancer of breast,Other,0.0,0.003996003996003996
PREDISPOSES,WISP1 gene|WISP1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Paracrine Communication,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Cisplatin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Cathepsins|CTSS,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,LIMS1 gene|LIMS1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,SORBS1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,erbB-2 Receptor|ECD,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,SIX1 gene|SIX1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Hydrogel,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,SULF1 gene|SULF1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AUGMENTS,Dopamine Receptor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,p65|RELA|SYT1|GORASP1|WNK1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,MAGI2-AS3 gene|MAGI2-AS3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Cell-Free DNA,Carcinoma breast stage IV,Other,0.0,0.0
PREDISPOSES,Annexin A1|ANXA1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,beta-site APP cleaving enzyme 1,"Carcinoma, Ductal, Breast",Other,0.0,0.002997002997002997
PREDISPOSES,SOX5,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,OGDHL,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Postmenopause,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
AFFECTS,SP 1049C,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,systemic administration,Carcinoma breast stage IV,Other,0.0,0.0
PREDISPOSES,Chronic disease,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Parabens,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,talazoparib,Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
PREDISPOSES,insulin isophane,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,KDM6A gene|KDM6A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Interferon Signaling Process,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Fibroblast Growth Factor 2|FGF2,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
PREDISPOSES,UGT1A4 gene|UGT1A4,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Alcohol intake above recommended sensible limits,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,ATOX1 gene|ATOX1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,"KISS1R protein, human|KISS1R",Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
PREDISPOSES,Infertility risk,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,levothyroxine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,DNA Repair Gene,Hereditary Breast and Ovarian Cancer Syndrome,Genetic Factors,0.0,0.0
CAUSES,DNA Modification Methylases,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,ceramide kinase,Carcinoma breast stage IV,Other,0.0,0.0
AUGMENTS,"Promoter Regions, Genetic",Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,GAS1 gene|GAS1,Noninfiltrating Intraductal Carcinoma,Genetic Factors,0.0,0.01098901098901099
AFFECTS,Primary Neoplasm,Carcinoma breast stage IV,Other,0.0,0.0
DISRUPTS,cisplatin,Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
AUGMENTS,F2R gene|F2R,Noninfiltrating Intraductal Carcinoma,Genetic Factors,0.0,0.01098901098901099
AFFECTS,"Receptor, Notch4",Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
AUGMENTS,LINC00668 gene|LINC00668,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
DISRUPTS,chitosan,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,tumor protein D52|TPD52,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,IGFBP7|SFPQ,estrogen receptor-positive breast cancer,Other,0.0,0.008991008991008992
AFFECTS,SH2B3 gene|SH2B3,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.01898101898101898
AUGMENTS,Carcinogens,Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
AFFECTS,physiological aspects,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,prothrombin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,cisplatin,estrogen receptor-positive breast cancer,Other,0.0,0.008991008991008992
PREDISPOSES,MRTFA gene|MKL1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,FDG-Positron Emission Tomography and Computed Tomography Scan,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,lead,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,SEPT7 gene|SEPT7,Noninfiltrating Intraductal Carcinoma,Genetic Factors,0.0,0.01098901098901099
AUGMENTS,"E2F1 protein, human|E2F1|UBE2L3",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Apolipoprotein E|APOE,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,GATA3 gene|GATA3,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.01898101898101898
AUGMENTS,methylene chloride,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,AGO1 gene|AGO1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,tryptophan,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Antineoplastic Agents,Carcinoma breast stage IV,Demographic Factors,0.0,0.0
AUGMENTS,CSK gene|CSK,Basal-Like Breast Carcinoma,Genetic Factors,0.0,0.003996003996003996
PREDISPOSES,"Receptors, Progesterone",Breast cancer stage III,Other,0.0,0.000999000999000999
AFFECTS,Microinvasive tumor,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
PREDISPOSES,Estrogen Receptors,Breast cancer stage III,Other,0.0,0.000999000999000999
AFFECTS,Estrogen Antagonists,estrogen receptor-positive breast cancer,Other,0.0,0.008991008991008992
AFFECTS,OSW 1,Carcinoma breast stage IV,Other,0.0,0.0
AFFECTS,Saponin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,ATF4 gene|ATF4,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,"Genes, Essential",Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Late Relapse,estrogen receptor-positive breast cancer,Other,0.0,0.008991008991008992
AUGMENTS,PBX1 gene|PBX1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,VLDLR gene|VLDLR,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
DISRUPTS,WNT6 gene|WNT6,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AUGMENTS,EXT1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,SIRT3 gene|SIRT3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,TGFB1 gene|TGFB1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
DISRUPTS,ZBTB1 gene|ZBTB1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Cyclin B1|CCNB1,HER2-positive carcinoma of breast,Other,0.0,0.008991008991008992
PREDISPOSES,Growth pattern,Invasive carcinoma of breast,Other,0.0,0.008991008991008992
PREDISPOSES,Biological Markers,Recurrent Breast Carcinoma,Other,0.0,0.000999000999000999
DISRUPTS,ELK1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Hypoxia,Carcinoma breast stage IV,Other,0.0,0.0
AFFECTS,Ginkgo biloba extract,Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
AFFECTS,CXCR2 gene|CXCR2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Fenamole,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Rocky,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,IQGAP1 gene|IQGAP1,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.01898101898101898
PREDISPOSES,PSMG3-AS1 gene|PSMG3-AS1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Lactones,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Sapphire,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Antioxidants,Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
PREDISPOSES,HER2/Neu Positive,HER2-positive carcinoma of breast,Other,0.0,0.008991008991008992
AUGMENTS,FBXW5 gene|FBXW5,Breast Carcinoma,Genetic Factors,0.0,0.027972027972027972
AFFECTS,MIR451A wt Allele,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Protein Kinases,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,EPDR1 gene|EPDR1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,bis(4-hydroxyphenyl)sulfone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,SPINT1-AS1 gene|SPINT1-AS1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,CXCR1 gene|CXCR1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
DISRUPTS,MIR26B gene|MIR26B,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.01898101898101898
AUGMENTS,TUFT1 gene|TUFT1,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.01898101898101898
AFFECTS,Alternative Splicing,Invasive carcinoma of breast,Other,0.0,0.008991008991008992
PREDISPOSES,S100P,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,glycogen synthase kinase 3 beta,Invasive carcinoma of breast,Other,0.0,0.008991008991008992
AFFECTS,Ingredient,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,ZG16B gene|ZG16B,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AUGMENTS,triptolide,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Photosensitizing Agents,Carcinoma breast stage IV,Demographic Factors,0.0,0.0
AFFECTS,Isolate - microorganism,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Potassium Channel,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,KMT5A gene|KMT5A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AUGMENTS,SNHG7 gene|SNHG7,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AUGMENTS,resistin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Treatment Status,Breast Carcinoma,Other,0.0,0.027972027972027972
DISRUPTS,SETD2 gene|SETD2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,"BMPR1B protein, human|BMPR1B",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,PKM gene|PKM,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Lymphangiogenesis,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
DISRUPTS,Nucleic Acid Probes,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,shikonin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Suppressor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,berbamine,Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
AFFECTS,Germ-Line Mutation,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.01898101898101898
PREDISPOSES,"Discoidin Domain-Containing Receptor 2, Human|DDR2",Breast Carcinoma,Other,0.0,0.027972027972027972
AUGMENTS,MEDAG gene|MEDAG,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Cell Cycle Control,Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
AFFECTS,MicroRNAs,Inflammatory Breast Carcinoma,Other,0.0,0.000999000999000999
DISRUPTS,Protein Quaking,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Malaria,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,arginine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,STIP1 gene|STIP1|TFIP11|NECAB1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Malignant neoplasm of oropharynx,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,prolactin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Non-infiltrating lobular carcinoma,Recurrent Breast Carcinoma,Other,0.0,0.000999000999000999
DISRUPTS,Stat3 protein,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Collagen Type IV,Carcinoma breast stage IV,Demographic Factors,0.0,0.0
PREDISPOSES,TPX2 gene|TPX2,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.01898101898101898
PREDISPOSES,IFNGR1 gene|IFNGR1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,proline,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,VEGFA gene|VEGFA,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Echogenic,Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
DISRUPTS,crocin,Carcinoma breast stage IV,Other,0.0,0.0
PREDISPOSES,Open Reading Frames,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,MIR374B gene|MIR374B,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AUGMENTS,AQP3 gene|AQP3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Metric (substance),Invasive carcinoma of breast,Other,0.0,0.008991008991008992
PREDISPOSES,FGD5-AS1 gene|FGD5-AS1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AUGMENTS,SNHG15 gene|SNHG15,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,methylate,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,ginsenoside Rh1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,MicroRNA 19B,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,cryptotanshinone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,cyclin A2|CCNA2,Carcinoma breast stage IV,Other,0.0,0.0
DISRUPTS,alpha-hydroxyglutarate,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,ZNF213 gene|ZNF213,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.01898101898101898
PREDISPOSES,SRSF1 gene|SRSF1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,FAT3 gene|FAT3,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.01898101898101898
PREDISPOSES,Low expression,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,MYC,Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
AFFECTS,Tumor Burden,Carcinoma breast stage IV,Other,0.0,0.0
CAUSES,Transgenes,Carcinoma breast stage IV,Genetic Factors,0.0,0.0
DISRUPTS,metformin,Carcinoma breast stage IV,Other,0.0,0.0
PREDISPOSES,IL6ST gene|IL6ST,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Cytokinesis,Basal-Like Breast Carcinoma,Other,0.0,0.003996003996003996
AFFECTS,NME1 gene|NME1,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.01898101898101898
PREDISPOSES,Challenge:Type:Point in time:^Patient:Nominal,HER2-negative breast cancer,Other,0.0,0.0
AUGMENTS,CUL4B,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
