Source,Target,Weight
Female Breast Cancer,Piperlongumine,0.3386613386613387
Female Breast Cancer,thidiazuron,0.3386613386613387
Female Breast Cancer,methylate,0.3386613386613387
Female Breast Cancer,Behaviorial Habits,0.3386613386613387
Female Breast Cancer,mitoxantrone,0.3386613386613387
Female Breast Cancer,sanguinarine,0.3386613386613387
Female Breast Cancer,dendrophenol,0.3386613386613387
Female Breast Cancer,Physical stress,0.3386613386613387
Female Breast Cancer,metoclopramide,0.0189810189810189
Female Breast Cancer,Cell Cycle Checkpoints,0.0189810189810189
Female Breast Cancer,Reaching,0.3386613386613387
Female Breast Cancer,Cytochrome P-450 CYP1A1|CYP19A1,0.3386613386613387
Female Breast Cancer,"Benzimidazole derivatives, antinematodal",0.0189810189810189
Female Breast Cancer,peroxiredoxin I,0.3386613386613387
Female Breast Cancer,Cultured Milk Products,0.3386613386613387
Female Breast Cancer,Matrix,0.0089910089910089
Female Breast Cancer,cannabinoid receptor,0.0029970029970029
Female Breast Cancer,LRP6,0.0279720279720279
Female Breast Cancer,Very rare,0.3386613386613387
Female Breast Cancer,CBR3-AS1,0.3386613386613387
Female Breast Cancer,LGALS3BP,0.0089910089910089
Female Breast Cancer,Abnormality,0.3386613386613387
Female Breast Cancer,SARS-CoV-2 P.1 variant,0.0029970029970029
Female Breast Cancer,Histological type,0.3386613386613387
Female Breast Cancer,monooxyethylene trimethylolpropane tristearate,0.3386613386613387
Female Breast Cancer,interferon type II,0.3386613386613387
Female Breast Cancer,calcitriol,0.3386613386613387
Female Breast Cancer,tanshinone,0.0049950049950049
Female Breast Cancer,kinase targeted therapy,0.3386613386613387
Female Breast Cancer,Histone deacetylase inhibitor,0.0029970029970029
Female Breast Cancer,perilipin 2,0.0189810189810189
Female Breast Cancer,estradiol high,0.3386613386613387
Female Breast Cancer,Immune Checkpoint Inhibitors,0.0189810189810189
Female Breast Cancer,dinaciclib,0.3386613386613387
Female Breast Cancer,MAP Kinase Kinase 5,0.3386613386613387
Female Breast Cancer,Incomplete penetrance,0.3386613386613387
Female Breast Cancer,aucubin,0.3386613386613387
Female Breast Cancer,Citrates,0.3386613386613387
Female Breast Cancer,polyethylene glycols,0.3386613386613387
Female Breast Cancer,Ryanodine Receptor 2,0.0189810189810189
Female Breast Cancer,Breast Measurement,0.3386613386613387
Female Breast Cancer,Free Energy,0.3386613386613387
Female Breast Cancer,Parafibromin,0.3386613386613387
Female Breast Cancer,Histone deacetylase inhibitor|HDAC9,0.3386613386613387
Female Breast Cancer,Plasmids,0.3386613386613387
Female Breast Cancer,Light Exercise,0.3386613386613387
Female Breast Cancer,Drinker,0.3386613386613387
Female Breast Cancer,CREB1,0.0029970029970029
Female Breast Cancer,bufalin,0.3386613386613387
Female Breast Cancer,"Alanine Aminotransferase 1, human",0.0029970029970029
Female Breast Cancer,cytidylyl-3'-5'-guanosine,0.3386613386613387
Female Breast Cancer,Snacks,0.3386613386613387
Female Breast Cancer,First line treatment,0.0189810189810189
Female Breast Cancer,glabridin,0.3386613386613387
Female Breast Cancer,Toothache,0.3386613386613387
Female Breast Cancer,Global Longitudinal Strain,0.3386613386613387
Female Breast Cancer,Coherent,0.3386613386613387
Female Breast Cancer,Patient age,0.3386613386613387
Female Breast Cancer,dihydroartemisinin,0.3386613386613387
Female Breast Cancer,disulfiram,0.0029970029970029
Female Breast Cancer,Immune Tolerance,0.0029970029970029
Female Breast Cancer,Menstrual status:Type:Point in time:^Patient:Nominal:Stated,0.3386613386613387
Female Breast Cancer,CD160,0.3386613386613387
Female Breast Cancer,Polygenic Traits,0.3386613386613387
Female Breast Cancer,graphdiyne,0.3386613386613387
Female Breast Cancer,Hippo Signaling Pathway,0.3386613386613387
Female Breast Cancer,beta sitosterol,0.3386613386613387
Female Breast Cancer,ZNF148,0.3386613386613387
Female Breast Cancer,DHP107,0.3386613386613387
Female Breast Cancer,interleukin-1 alpha,0.3386613386613387
Female Breast Cancer,Cheese intake,0.3386613386613387
Female Breast Cancer,Origin of Life,0.3386613386613387
Female Breast Cancer,tyrosine,0.3386613386613387
Female Breast Cancer,dasatinib,0.0189810189810189
Female Breast Cancer,Carboplatin/Etoposide/Melphalan Regimen,0.3386613386613387
Female Breast Cancer,Pubertal,0.3386613386613387
Female Breast Cancer,phosphatidylethanolamines,0.0089910089910089
Female Breast Cancer,Withanolides,0.0189810189810189
Female Breast Cancer,Triterpenes,0.3386613386613387
Female Breast Cancer,cyanidin 3-O-glucoside,0.3386613386613387
Female Breast Cancer,OGG1,0.3386613386613387
Female Breast Cancer,miltefosine,0.0279720279720279
Female Breast Cancer,PSD4,0.3386613386613387
Female Breast Cancer,Gamma synuclein|SNCG,0.3386613386613387
Female Breast Cancer,camalexin,0.3386613386613387
Female Breast Cancer,CUL3,0.0279720279720279
Female Breast Cancer,Streams,0.3386613386613387
Female Breast Cancer,ORAI3,0.3386613386613387
Female Breast Cancer,KDM6B,0.0099900099900099
Female Breast Cancer,TRPV6,0.0279720279720279
Female Breast Cancer,RAC-Alpha Serine/Threonine Kinase|AKT1,0.3386613386613387
Female Breast Cancer,dihydroceramide desaturase,0.3386613386613387
Female Breast Cancer,Stearates,0.0279720279720279
Female Breast Cancer,RBBP8,0.3386613386613387
Female Breast Cancer,Benzimidazoles,0.3386613386613387
Female Breast Cancer,lysophosphatidylethanolamine,0.0029970029970029
Female Breast Cancer,HOXD@,0.0279720279720279
Female Breast Cancer,genistin,0.3386613386613387
Female Breast Cancer,GRPR,0.3386613386613387
Female Breast Cancer,LRIG1,0.0279720279720279
Female Breast Cancer,Dimethyl sulfone,0.3386613386613387
Female Breast Cancer,Proline,0.0279720279720279
Female Breast Cancer,icaritin,0.3386613386613387
Female Breast Cancer,Biopsy finding,0.3386613386613387
Female Breast Cancer,GFRA1,0.3386613386613387
Female Breast Cancer,Negative Finding,0.3386613386613387
Female Breast Cancer,"technetium Tc 99m 1,2-bis(bis(2-ethoxyethyl)phosphino)ethane",0.3386613386613387
Female Breast Cancer,Ethinyl Estradiol,0.3386613386613387
Female Breast Cancer,E-Selectin,0.3386613386613387
Female Breast Cancer,"Fruit, Citrus",0.3386613386613387
Female Breast Cancer,Glutaminase,0.3386613386613387
Female Breast Cancer,Cheese,0.3386613386613387
Female Breast Cancer,Androgenic precursors,0.3386613386613387
Female Breast Cancer,Relate,0.3386613386613387
Female Breast Cancer,Histological finding,0.3386613386613387
Female Breast Cancer,Prednisone,0.3386613386613387
Female Breast Cancer,Hyperplasia,0.3386613386613387
Female Breast Cancer,Smoking History,0.3386613386613387
Female Breast Cancer,Sialyltransferases,0.3386613386613387
Female Breast Cancer,Non-smoker,0.3386613386613387
Female Breast Cancer,NODULAR DENSITY,0.3386613386613387
Female Breast Cancer,Glucagon,0.0279720279720279
Female Breast Cancer,Autologous bone marrow transplant,0.3386613386613387
Female Breast Cancer,beta-Chemokines,0.3386613386613387
Female Breast Cancer,Laminin,0.3386613386613387
Female Breast Cancer,CDKN2A|CDKN2D|F9|REG1A|IL23A,0.3386613386613387
Female Breast Cancer,Inositol,0.0279720279720279
Female Breast Cancer,SULT1A1,0.3386613386613387
Female Breast Cancer,Bilirubin,0.3386613386613387
Female Breast Cancer,cyclin E2|CCNE2,0.3386613386613387
Female Breast Cancer,SPARC,0.3386613386613387
Female Breast Cancer,Globo-H,0.3386613386613387
Female Breast Cancer,Platinum,0.3386613386613387
Female Breast Cancer,EGb 761,0.3386613386613387
Female Breast Cancer,Nulliparity,0.3386613386613387
Female Breast Cancer,Meal pattern NOS,0.3386613386613387
Female Breast Cancer,Fumarate Hydratase|FH,0.3386613386613387
Female Breast Cancer,Vidal,0.3386613386613387
Female Breast Cancer,E-Cadherin|EREG|ESR1,0.3386613386613387
Female Breast Cancer,ERA-923,0.0279720279720279
Female Breast Cancer,Multiparity,0.3386613386613387
Female Breast Cancer,Tankyrase|TNKS,0.3386613386613387
Female Breast Cancer,integrin-linked kinase,0.0279720279720279
Female Breast Cancer,CD109,0.0279720279720279
Female Breast Cancer,SRC,0.3386613386613387
Female Breast Cancer,Integrin alpha6beta1,0.0279720279720279
Female Breast Cancer,Angiopoietin-2,0.0279720279720279
Female Breast Cancer,Fetus size,0.3386613386613387
Female Breast Cancer,multicatalytic endopeptidase complex,0.3386613386613387
Female Breast Cancer,Abnormal result,0.3386613386613387
Female Breast Cancer,Eating habit,0.3386613386613387
Female Breast Cancer,alanylalanine,0.3386613386613387
Female Breast Cancer,MUC5B,0.3386613386613387
Female Breast Cancer,Bloody nipple discharge,0.0109890109890109
Female Breast Cancer,trans-resveratrol,0.3386613386613387
Female Breast Cancer,Cytochrome P-450 CYP2D6,0.0279720279720279
Female Breast Cancer,LSP1,0.3386613386613387
Female Breast Cancer,Stromal hyperplasia,0.0279720279720279
Female Breast Cancer,UNC45A,0.0279720279720279
Female Breast Cancer,IGF1R,0.3386613386613387
Female Breast Cancer,artesunate,0.3386613386613387
Female Breast Cancer,Selectins,0.3386613386613387
Female Breast Cancer,denbinobin,0.0279720279720279
Female Breast Cancer,FAT4,0.3386613386613387
Female Breast Cancer,prophylactics use,0.3386613386613387
Female Breast Cancer,KDM1B,0.3386613386613387
Female Breast Cancer,CBX1,0.3386613386613387
Female Breast Cancer,metabolic abnormality assessment,0.3386613386613387
Female Breast Cancer,UHRF1,0.3386613386613387
Female Breast Cancer,heparanase|HPSE,0.3386613386613387
Female Breast Cancer,NUCB2,0.0279720279720279
Female Breast Cancer,Keratin,0.0279720279720279
Female Breast Cancer,PER1,0.3386613386613387
Female Breast Cancer,Polyethylene Glycols,0.3386613386613387
Female Breast Cancer,flavanone,0.3386613386613387
Female Breast Cancer,SLC2A1,0.3386613386613387
Female Breast Cancer,Physiologic Responses,0.3386613386613387
Female Breast Cancer,SMYD2,0.3386613386613387
Female Breast Cancer,Dimethylformamide,0.3386613386613387
Female Breast Cancer,Systemic poison,0.3386613386613387
Female Breast Cancer,Stereotactic radiotherapy,0.3386613386613387
Female Breast Cancer,Angiotensins,0.3386613386613387
Female Breast Cancer,ginkgetin,0.3386613386613387
Female Breast Cancer,HOXD13,0.0099900099900099
Female Breast Cancer,citrate lyase,0.3386613386613387
Female Breast Cancer,PPP2R1A,0.3386613386613387
Female Breast Cancer,ADIPOR2,0.3386613386613387
Female Breast Cancer,Interleukin-1 alpha,0.3386613386613387
Female Breast Cancer,MMP12,0.3386613386613387
Female Breast Cancer,Mesothelioma,0.3386613386613387
Female Breast Cancer,"Dysplasia, fibrous",0.3386613386613387
Female Breast Cancer,SYNJ2BP,0.0279720279720279
Female Breast Cancer,Camellia sinensis extract,0.3386613386613387
Female Breast Cancer,SRCIN1,0.3386613386613387
Female Breast Cancer,"Receptors, Calcium-Sensing",0.3386613386613387
Female Breast Cancer,17beta-HSD 7,0.3386613386613387
Female Breast Cancer,PNPLA2,0.3386613386613387
Female Breast Cancer,L-2-amino-4-phosphonobutyrate,0.3386613386613387
Female Breast Cancer,Riluzole,0.3386613386613387
Female Breast Cancer,Tiron,0.0279720279720279
Female Breast Cancer,Cytochrome P-450 CYP2E1,0.3386613386613387
Female Breast Cancer,Dendritic Cell Vaccine,0.0279720279720279
Female Breast Cancer,cyclin B2|CCNB2,0.3386613386613387
Female Breast Cancer,atamestane,0.3386613386613387
Female Breast Cancer,N-(4-aminophenethyl)spiroperidol,0.3386613386613387
Female Breast Cancer,Aspartate Transaminase,0.3386613386613387
Female Breast Cancer,UBAP2,0.3386613386613387
Female Breast Cancer,Bombesin,0.3386613386613387
Female Breast Cancer,indole,0.3386613386613387
Female Breast Cancer,AKTIP,0.3386613386613387
Female Breast Cancer,Acetylcysteine,0.3386613386613387
Female Breast Cancer,rhodioloside,0.3386613386613387
Female Breast Cancer,HOXB5,0.3386613386613387
Female Breast Cancer,proteomic profiling,0.0029970029970029
Female Breast Cancer,MFAP1,0.3386613386613387
Female Breast Cancer,MTDH,0.3386613386613387
Female Breast Cancer,Diabetic,0.3386613386613387
Female Breast Cancer,Breast hyperplasia,0.3386613386613387
Female Breast Cancer,mixed drink,0.3386613386613387
Female Breast Cancer,CYP2A6,0.3386613386613387
Female Breast Cancer,Violence,0.3386613386613387
Female Breast Cancer,BP3,0.3386613386613387
Female Breast Cancer,SFRP2,0.3386613386613387
Female Breast Cancer,SLC13A2|SLC13A5,0.3386613386613387
Female Breast Cancer,bone metabolism,0.0279720279720279
Female Breast Cancer,telomerase activity,0.3386613386613387
Female Breast Cancer,Seasoning,0.3386613386613387
Female Breast Cancer,Pathologic stage,0.3386613386613387
Female Breast Cancer,Janus kinase,0.3386613386613387
Female Breast Cancer,B VARIANT NOS,0.3386613386613387
Female Breast Cancer,Shock,0.0279720279720279
Female Breast Cancer,MED28,0.0029970029970029
Female Breast Cancer,Immunoglobulin A,0.3386613386613387
Female Breast Cancer,PLEKHF1,0.3386613386613387
Female Breast Cancer,Associated symptom,0.3386613386613387
Female Breast Cancer,2q34,0.3386613386613387
Female Breast Cancer,5-7-oxo-zeaenol,0.3386613386613387
Female Breast Cancer,EGFR|ENAH,0.3386613386613387
Female Breast Cancer,coactivator-associated arginine methyltransferase 1|CARM1,0.0099900099900099
Female Breast Cancer,Does play,0.3386613386613387
Female Breast Cancer,Weight maintenance regimen,0.3386613386613387
Female Breast Cancer,RAP1GDS1|KIFAP3,0.3386613386613387
Female Breast Cancer,proneurotensin,0.3386613386613387
Female Breast Cancer,CACNA1A,0.0279720279720279
Female Breast Cancer,Interleukin-6|IL6,0.3386613386613387
Female Breast Cancer,COX5B,0.3386613386613387
Female Breast Cancer,AHNAK,0.3386613386613387
Female Breast Cancer,chitotriosidase,0.3386613386613387
Female Breast Cancer,PROSTATE SPECIFIC,0.3386613386613387
Female Breast Cancer,Adjuvant response,0.3386613386613387
Female Breast Cancer,Platinum salt,0.3386613386613387
Female Breast Cancer,CREB3L1,0.3386613386613387
Female Breast Cancer,6/6,0.3386613386613387
Female Breast Cancer,Thyroxine,0.3386613386613387
Female Breast Cancer,Peanuts - dietary,0.3386613386613387
Female Breast Cancer,Crystallins,0.3386613386613387
Female Breast Cancer,MSX2,0.3386613386613387
Female Breast Cancer,valdecoxib,0.3386613386613387
Female Breast Cancer,PRRT2,0.3386613386613387
Female Breast Cancer,LRRC3B,0.3386613386613387
Female Breast Cancer,Thromboplastin,0.3386613386613387
Female Breast Cancer,BMP1|PRCP|PGPEP1,0.3386613386613387
Female Breast Cancer,PFAS,0.3386613386613387
Female Breast Cancer,collagenase 3|PGR|PR@|PRH2|TMEM37|ERVK-7|ERVK-8|ERVK-10|ERVK-9|ERVK-21|ERVK-18|ERVK-25|ERVK-24|ERVK-19,0.3386613386613387
Female Breast Cancer,Chondroitin Sulfates,0.0279720279720279
Female Breast Cancer,CYLD,0.3386613386613387
Female Breast Cancer,Ferritin level,0.3386613386613387
Female Breast Cancer,Norethindrone,0.3386613386613387
Female Breast Cancer,DACH1,0.3386613386613387
Female Breast Cancer,USH2A,0.3386613386613387
Female Breast Cancer,NET1,0.3386613386613387
Female Breast Cancer,MXD1|MAD1L1,0.3386613386613387
Female Breast Cancer,Pancreatic leak,0.0009990009990009
Female Breast Cancer,Bilateral oophorectomy,0.3386613386613387
Female Breast Cancer,Neck Neoplasms,0.3386613386613387
Female Breast Cancer,CATALASE,0.0099900099900099
Female Breast Cancer,Leeks (dietary),0.3386613386613387
Female Breast Cancer,Vasospasm,0.0109890109890109
Female Breast Cancer,Micellar Paclitaxel,0.3386613386613387
Female Breast Cancer,Oxalates,0.3386613386613387
Female Breast Cancer,MED19,0.3386613386613387
Female Breast Cancer,ECT2,0.0099900099900099
Female Breast Cancer,LINC00461,0.3386613386613387
Female Breast Cancer,USP1,0.0279720279720279
Female Breast Cancer,DKK1,0.3386613386613387
Female Breast Cancer,Feeding and dietary regimes,0.3386613386613387
Female Breast Cancer,ENPP2,0.3386613386613387
Female Breast Cancer,BITTER MELON FRUIT,0.3386613386613387
Female Breast Cancer,PVR,0.3386613386613387
Female Breast Cancer,Relapse,0.3386613386613387
Female Breast Cancer,cyclin-dependent kinase inhibitor 1B|CDKN1B,0.3386613386613387
Female Breast Cancer,Paraoxonase 1,0.3386613386613387
Female Breast Cancer,ZEB2-AS1,0.3386613386613387
Female Breast Cancer,CKS2,0.3386613386613387
Female Breast Cancer,beta-elemene,0.0279720279720279
Female Breast Cancer,lipocalin 1,0.3386613386613387
Female Breast Cancer,IL17F,0.0
Female Breast Cancer,Gangliosides,0.3386613386613387
Female Breast Cancer,AFAP1L2,0.3386613386613387
Female Breast Cancer,AMD3465,0.0279720279720279
Female Breast Cancer,shogaol,0.3386613386613387
Female Breast Cancer,1-(2-(4-aminophenyl)ethyl)-4-(3-trifluoromethylphenyl)piperazine,0.3386613386613387
Female Breast Cancer,"Osteoporosis, Postmenopausal",0.3386613386613387
Female Breast Cancer,Translocase,0.3386613386613387
Female Breast Cancer,EZR,0.3386613386613387
Female Breast Cancer,Monoacylglycerol Lipases,0.3386613386613387
Female Breast Cancer,ABRAXAS1,0.3386613386613387
Female Breast Cancer,Anthocyanidins,0.3386613386613387
Female Breast Cancer,26S proteasome,0.3386613386613387
Female Breast Cancer,LINC00665,0.3386613386613387
Female Breast Cancer,ROR1,0.3386613386613387
Female Breast Cancer,chloroxoquinoline,0.0089910089910089
Female Breast Cancer,bis(4-hydroxyphenyl)sulfone,0.3386613386613387
Female Breast Cancer,ZFP36L1|BRF1|MST1L,0.3386613386613387
Female Breast Cancer,nobiletin,0.3386613386613387
Female Breast Cancer,CALCIUM HOMEOSTASIS,0.0
Female Breast Cancer,Xenograft type of graft,0.3386613386613387
Female Breast Cancer,Risk Behavior,0.3386613386613387
Female Breast Cancer,Graft acceptance,0.0189810189810189
Female Breast Cancer,marizomib,0.0189810189810189
Female Breast Cancer,DLG3,0.3386613386613387
Female Breast Cancer,dinoprost,0.3386613386613387
Female Breast Cancer,Epicatechin-3-Gallate,0.3386613386613387
Female Breast Cancer,Contralateral Prophylactic Mastectomy,0.3386613386613387
Female Breast Cancer,Cytologic atypia,0.0
Female Breast Cancer,Unlikely,0.3386613386613387
Female Breast Cancer,CXCL2,0.3386613386613387
Female Breast Cancer,cyclovirobuxine D,0.3386613386613387
Female Breast Cancer,Fluid intake,0.3386613386613387
Female Breast Cancer,Ganetespib,0.0089910089910089
Female Breast Cancer,Phosphoinositide Phosphatases,0.3386613386613387
Female Breast Cancer,Breast normal,0.0089910089910089
Female Breast Cancer,Ferritin,0.3386613386613387
Female Breast Cancer,Red Meat,0.3386613386613387
Female Breast Cancer,Digital Mammography,0.0109890109890109
Female Breast Cancer,No effect,0.3386613386613387
Female Breast Cancer,EPHA2,0.3386613386613387
Female Breast Cancer,rutin,0.3386613386613387
Female Breast Cancer,MLN4924,0.3386613386613387
Female Breast Cancer,"Neoplasm, Residual",0.3386613386613387
Female Breast Cancer,other medicated shampoos in ATC,0.3386613386613387
Female Breast Cancer,Medical record number:ID:Pt:^Patient:Nom,0.3386613386613387
Female Breast Cancer,Interleukin-12 Subunit p35,0.3386613386613387
Female Breast Cancer,Dovitinib,0.0189810189810189
Female Breast Cancer,cell cycle regulator,0.0189810189810189
Female Breast Cancer,MEG3|FAM129B,0.3386613386613387
Female Breast Cancer,Recurrent pregnancy loss,0.3386613386613387
Female Breast Cancer,ACTG2 wt Allele,0.3386613386613387
Female Breast Cancer,Fibrillar Collagen,0.3386613386613387
Female Breast Cancer,REPLETE,0.3386613386613387
Female Breast Cancer,SMYD3,0.0279720279720279
Female Breast Cancer,Whole Grains,0.3386613386613387
Female Breast Cancer,Limonins,0.3386613386613387
Female Breast Cancer,ipatasertib,0.0189810189810189
Female Breast Cancer,rosuvastatin,0.0189810189810189
Female Breast Cancer,imipramine,0.0189810189810189
Female Breast Cancer,Individual Exposure,0.3386613386613387
Female Breast Cancer,Experimental Result,0.0
Female Breast Cancer,Pneumocystis jiroveci pneumonia,0.3386613386613387
Female Breast Cancer,ginsenoside Rg3,0.3386613386613387
Female Breast Cancer,skill,0.3386613386613387
Female Breast Cancer,alpha Karyopherins,0.3386613386613387
Female Breast Cancer,TaqI POLYMORPHISM,0.3386613386613387
Female Breast Cancer,RET,0.0279720279720279
Female Breast Cancer,Contrast used,0.3386613386613387
Female Breast Cancer,clopidogrel,0.3386613386613387
Female Breast Cancer,vemurafenib,0.3386613386613387
Female Breast Cancer,beta-2 Adrenergic Receptors,0.0189810189810189
Female Breast Cancer,lycorine,0.3386613386613387
Female Breast Cancer,Mucosa-Associated Lymphoid Tissue Lymphoma,0.3386613386613387
Female Breast Cancer,mannose,0.3386613386613387
Female Breast Cancer,MTOR wt Allele,0.3386613386613387
Female Breast Cancer,KMT2A,0.3386613386613387
Female Breast Cancer,20-40 years,0.3386613386613387
Female Breast Cancer,Retinoblastoma,0.3386613386613387
Female Breast Cancer,Diesel Exhaust,0.3386613386613387
Female Breast Cancer,taxifolin,0.3386613386613387
Female Breast Cancer,macroautophagy,0.3386613386613387
Female Breast Cancer,cinobufagin,0.0189810189810189
Female Breast Cancer,Increased size (finding),0.3386613386613387
Female Breast Cancer,CD103|ITGAE,0.3386613386613387
Female Breast Cancer,brusatol,0.3386613386613387
Female Breast Cancer,Hepatitis C,0.3386613386613387
Female Breast Cancer,bruceine A,0.0029970029970029
Female Breast Cancer,pimavanserin tartrate,0.0189810189810189
Female Breast Cancer,Anoikis,0.3386613386613387
Female Breast Cancer,Dichloroethylenes,0.3386613386613387
Female Breast Cancer,paraffin,0.0
Female Breast Cancer,thyme oil,0.3386613386613387
Female Breast Cancer,maduramicin,0.3386613386613387
Female Breast Cancer,Bacteroides fragilis,0.3386613386613387
Female Breast Cancer,epiberberine,0.3386613386613387
Female Breast Cancer,Benign foot rot,0.3386613386613387
Female Breast Cancer,decanoylcarnitine,0.0189810189810189
Female Breast Cancer,Fibrous Dysplasia,0.3386613386613387
Female Breast Cancer,tegafur,0.3386613386613387
Female Breast Cancer,Warfarin,0.3386613386613387
Female Breast Cancer,MAD2L1,0.3386613386613387
Female Breast Cancer,Deoxycytidine,0.3386613386613387
Female Breast Cancer,phosphatidylinositol 3-kinase gamma,0.0099900099900099
Female Breast Cancer,Psoralens,0.3386613386613387
Female Breast Cancer,BRD4,0.3386613386613387
Female Breast Cancer,Janus kinase 1|JAK1,0.3386613386613387
Female Breast Cancer,GPR161,0.3386613386613387
Female Breast Cancer,Brain-Derived Neurotrophic Factor,0.3386613386613387
Female Breast Cancer,SOD3,0.0279720279720279
Female Breast Cancer,Blood flow,0.3386613386613387
Female Breast Cancer,Pyrones,0.3386613386613387
Female Breast Cancer,SIX2,0.0279720279720279
Female Breast Cancer,TUNAR,0.3386613386613387
Female Breast Cancer,HOXB13,0.3386613386613387
Female Breast Cancer,UBE2I,0.3386613386613387
Female Breast Cancer,chymotrypsin A,0.0279720279720279
Female Breast Cancer,Spironolactone,0.3386613386613387
Female Breast Cancer,ATP6V1C1,0.0279720279720279
Female Breast Cancer,MAGEC2,0.0279720279720279
Female Breast Cancer,Thiopurine S-Methyltransferase,0.3386613386613387
Female Breast Cancer,ATP1B2,0.3386613386613387
Female Breast Cancer,combretastatin A-4 disodium phosphate,0.0279720279720279
Female Breast Cancer,Chronic heart failure,0.3386613386613387
Female Breast Cancer,Ro 48-8071,0.3386613386613387
Female Breast Cancer,TAAR5|NR2E3,0.0279720279720279
Female Breast Cancer,Placebos,0.3386613386613387
Female Breast Cancer,GAD2,0.3386613386613387
Female Breast Cancer,Galactosyltransferases,0.0279720279720279
Female Breast Cancer,Gynecologic Surgical Procedures,0.3386613386613387
Female Breast Cancer,NDP,0.0109890109890109
Female Breast Cancer,Norepinephrine,0.3386613386613387
Female Breast Cancer,"Tuberculosis, Pulmonary",0.3386613386613387
Female Breast Cancer,Retinoid X Receptors,0.3386613386613387
Female Breast Cancer,Integrin beta3|ITGB3,0.3386613386613387
Female Breast Cancer,Calcitonin Receptor|CALCR,0.3386613386613387
Female Breast Cancer,Leucovorin,0.0279720279720279
Female Breast Cancer,particle,0.0279720279720279
Female Breast Cancer,6p12,0.0279720279720279
Female Breast Cancer,Endobronchial metastases,0.3386613386613387
Female Breast Cancer,IGFBP7,0.3386613386613387
Female Breast Cancer,Diabetes Insipidus,0.3386613386613387
Female Breast Cancer,SLOPE,0.0279720279720279
Female Breast Cancer,Calcitonin,0.0279720279720279
Female Breast Cancer,Adrenalectomy,0.0279720279720279
Female Breast Cancer,Large Cell Lymphoblastic Lymphoma,0.0279720279720279
Female Breast Cancer,Orchitis,0.3386613386613387
Female Breast Cancer,FCE 21336,0.0279720279720279
Female Breast Cancer,Body measure result,0.3386613386613387
Female Breast Cancer,Idarubicin,0.3386613386613387
Female Breast Cancer,Difluoromethylornithine,0.3386613386613387
Female Breast Cancer,Enovid,0.3386613386613387
Female Breast Cancer,ERVW-1|ERVK-20|ERVK-18|ERVK-32,0.3386613386613387
Female Breast Cancer,Hypophysectomy,0.0279720279720279
Female Breast Cancer,Stimulant,0.3386613386613387
Female Breast Cancer,Clinical finding,0.3386613386613387
Female Breast Cancer,Readiness,0.3386613386613387
Female Breast Cancer,Immune status,0.0279720279720279
Female Breast Cancer,Antihistamines,0.3386613386613387
Female Breast Cancer,butyrate,0.3386613386613387
Female Breast Cancer,fluoranthene,0.3386613386613387
Female Breast Cancer,17q21,0.3386613386613387
Female Breast Cancer,Sterically Stabilized Liposome,0.3386613386613387
Female Breast Cancer,Nitrosamines,0.0009990009990009
Female Breast Cancer,Histidine,0.3386613386613387
Female Breast Cancer,Somatropin|GH1|GGH,0.3386613386613387
Female Breast Cancer,factor C,0.3386613386613387
Female Breast Cancer,"Risk factor, cardiovascular",0.3386613386613387
Female Breast Cancer,Pregnancy History,0.3386613386613387
Female Breast Cancer,Mutant,0.3386613386613387
Female Breast Cancer,Watermelon,0.3386613386613387
Female Breast Cancer,HSD17B1,0.3386613386613387
Female Breast Cancer,AVP,0.3386613386613387
Female Breast Cancer,Chocolate milk,0.3386613386613387
Female Breast Cancer,Coping Behavior,0.3386613386613387
Female Breast Cancer,dominant allele,0.0279720279720279
Female Breast Cancer,SLIT3|SLIT2,0.3386613386613387
Female Breast Cancer,WNT5B,0.3386613386613387
Female Breast Cancer,SLC3A2,0.3386613386613387
Female Breast Cancer,cysteinylglycine,0.3386613386613387
Female Breast Cancer,prolyl-proline,0.3386613386613387
Female Breast Cancer,Eating,0.3386613386613387
Female Breast Cancer,Siramesine,0.3386613386613387
Female Breast Cancer,CALCIUM PHOSPHATE CRYSTALS,0.3386613386613387
Female Breast Cancer,5-Trimethoxyamphetamine,0.3386613386613387
Female Breast Cancer,5'-NUCLEOTIDASE|TRIM33,0.0279720279720279
Female Breast Cancer,ADAMTS4|ADAMTS3,0.0279720279720279
Female Breast Cancer,alpha 1-Antitrypsin,0.3386613386613387
Female Breast Cancer,Benzodiazepine Receptor,0.3386613386613387
Female Breast Cancer,LFNG,0.3386613386613387
Female Breast Cancer,Dancing,0.3386613386613387
Female Breast Cancer,valylvaline,0.3386613386613387
Female Breast Cancer,doxifluridine,0.3386613386613387
Female Breast Cancer,Transient Receptor Potential Channels,0.3386613386613387
Female Breast Cancer,4-octylphenol,0.0279720279720279
Female Breast Cancer,RA 25,0.3386613386613387
Female Breast Cancer,Pressure,0.3386613386613387
Female Breast Cancer,AURKA,0.3386613386613387
Female Breast Cancer,AIP,0.3386613386613387
Female Breast Cancer,PARP2,0.3386613386613387
Female Breast Cancer,BHLHE41,0.0279720279720279
Female Breast Cancer,arrestin3|ARR3,0.3386613386613387
Female Breast Cancer,"Insulin, Regular, Human",0.3386613386613387
Female Breast Cancer,HRAS,0.3386613386613387
Female Breast Cancer,HOXB9,0.3386613386613387
Female Breast Cancer,thyroid microsomal antibodies|TPO,0.3386613386613387
