PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score
TREATS,Isoflavones,Breast Carcinoma,0.03796203796203796
TREATS,Vaginal Rings,Malignant neoplasm of breast,0.1928071928071928
TREATS,Coronary Artery Bypass Surgery,Malignant neoplasm of breast,0.1928071928071928
TREATS,Reframing,Malignant neoplasm of breast,0.1928071928071928
TREATS,Recombinant Follicle Stimulating Hormone,Malignant neoplasm of breast,0.1928071928071928
TREATS,Psychological counseling,Malignant neoplasm of breast,0.1928071928071928
TREATS,Gelatinase A,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Gelatinase A,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,DNA Sequencers,Malignant neoplasm of breast,0.1928071928071928
TREATS,Stereotactic ablation,Malignant neoplasm of breast,0.1928071928071928
TREATS,Castor Oil,Breast cancer metastatic,0.04195804195804196
TREATS,amidronate,Female Breast Carcinoma,0.00999000999000999
TREATS,BETA BLOCKER TREATMENT,Malignant neoplasm of breast,0.1928071928071928
TREATS,Oral medication,Malignant neoplasm of breast,0.1928071928071928
TREATS,sinomenine,Breast cancer metastatic,0.04195804195804196
TREATS,S100A12 gene|S100A12,Malignant neoplasm of breast,0.1928071928071928
TREATS,Hydroxyestrones,Malignant neoplasm of breast,0.1928071928071928
TREATS,Implantation procedure,Breast cancer stage II,0.00999000999000999
TREATS,"Radiotherapy, Targeted",Breast cancer invasive NOS,0.00999000999000999
TREATS,Diethylhexyl Phthalate,Malignant neoplasm of breast,0.1928071928071928
TREATS,garenoxacin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Lymphovenous anastomosis,Carcinoma of Male Breast,0.006993006993006993
TREATS,Fenofibrate,Malignant neoplasm of breast,0.1928071928071928
TREATS,Lasofoxifene,Malignant neoplasm of breast,0.1928071928071928
TREATS,adjuvant therapy,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Calcifediol,Malignant neoplasm of breast,0.1928071928071928
TREATS,Explorers,Malignant neoplasm of breast,0.1928071928071928
TREATS,Thermal techniques,Breast Carcinoma,0.03796203796203796
TREATS,Metric,Breast cancer invasive NOS,0.00999000999000999
TREATS,Sulpiride,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Fatty Acids, Omega-3",Malignant neoplasm of breast,0.1928071928071928
TREATS,Cardiotonic Agents,Malignant neoplasm of breast,0.1928071928071928
TREATS,Stabilizing Agents,Malignant neoplasm of breast,0.1928071928071928
TREATS,Spironolactone,Breast Carcinoma,0.03796203796203796
TREATS,LG 100268,Malignant neoplasm of breast,0.1928071928071928
TREATS,Endocannabinoids,Malignant neoplasm of breast,0.1928071928071928
TREATS,Vitamin K 2,Malignant neoplasm of breast,0.1928071928071928
TREATS,Traps,Malignant neoplasm of breast,0.1928071928071928
TREATS,Propranolol,Breast cancer stage III,0.007992007992007992
TREATS,Advance,Familial cancer of breast,0.0
TREATS,Logotherapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Open approach,Breast cancer metastatic,0.04195804195804196
TREATS,Dexmedetomidine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Curative Surgery,Breast Carcinoma,0.03796203796203796
TREATS,removal technique,Female Breast Carcinoma,0.00999000999000999
PROCESS_OF,Intercellular Communication,Malignant neoplasm of breast,0.1928071928071928
TREATS,immune checkpoint inhibitor therapy,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,proxigermanium,Malignant neoplasm of breast,0.1928071928071928
TREATS,ixabepilone,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,Cardiovascular Agents,Malignant neoplasm of breast,0.1928071928071928
TREATS,Adjuvant Therapy,Breast Carcinoma,0.03796203796203796
TREATS,afatinib,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,arsenite,Malignant neoplasm of breast,0.1928071928071928
TREATS,Proton Therapy,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Immune Checkpoint Inhibitor,Malignant neoplasm of breast,0.1928071928071928
TREATS,Navelbine,Carcinoma breast stage IV,0.028971028971028972
TREATS,tranexamic acid,Malignant neoplasm of breast,0.1928071928071928
TREATS,sacituzumab govitecan,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,antineoplaston A10,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,paclitaxel,estrogen receptor-negative breast cancer,0.0
TREATS,Carbon Ion Radiotherapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,pseurotin,Malignant neoplasm of breast,0.1928071928071928
TREATS,bevacizumab,Recurrent Breast Carcinoma,0.0
TREATS,Mandibular left second molar abutment,Breast Carcinoma,0.03796203796203796
TREATS,Recombinant Human Endostatin,Breast cancer stage III,0.007992007992007992
TREATS,desloratadine,Malignant neoplasm of breast,0.1928071928071928
TREATS,CDK4/6 Inhibition,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,MLN4924,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Lasers, Semiconductor",Malignant neoplasm of breast,0.1928071928071928
TREATS,portable biomedical equipment,Breast Carcinoma,0.03796203796203796
TREATS,ABT 263,Malignant neoplasm of breast,0.1928071928071928
TREATS,Definitive Treatment,Breast cancer stage III,0.007992007992007992
TREATS,hydroxyurea,Breast Carcinoma,0.03796203796203796
TREATS,Adjuvant Therapy,Breast cancer stage III,0.007992007992007992
TREATS,Current Therapy,Carcinoma breast stage IV,0.028971028971028972
TREATS,Focused ultrasound ablation using magnetic resonance imaging guidance,Malignant neoplasm of breast,0.1928071928071928
TREATS,LETROZOLE/RIBOCICLIB,Carcinoma breast stage IV,0.028971028971028972
TREATS,polyphenols,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,EC Breast Regimen,estrogen receptor-positive breast cancer,0.013986013986013986
TREATS,Biological Response Modifiers,Basal-Like Breast Carcinoma,0.001998001998001998
TREATS,Basis,malignant neoplasm of breast staging,0.0
TREATS,Breast external beam irradiation,Malignant neoplasm of breast,0.1928071928071928
TREATS,First line treatment,malignant neoplasm of breast staging,0.0
TREATS,Huaier Extract Granule,Malignant neoplasm of breast,0.1928071928071928
TREATS,gold,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Reconstructive Surgical Procedures,Early-Stage Breast Carcinoma,0.005994005994005994
TREATS,Therapeutic regimen,Carcinoma breast stage IV,0.028971028971028972
TREATS,arglabin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Adjuvant Radiation Therapy,Locally advanced breast cancer,0.000999000999000999
TREATS,Spinal instrumentation,Carcinoma breast stage IV,0.028971028971028972
TREATS,Reexcision,Invasive carcinoma of breast,0.000999000999000999
TREATS,Combination Drug Therapy,Locally advanced breast cancer,0.000999000999000999
TREATS,tamoxifen,Female Breast Carcinoma,0.00999000999000999
TREATS,Partial Breast Irradiation,Carcinoma breast stage I,0.0
TREATS,Yttrium-90 Microsphere Radioembolization,Carcinoma breast stage IV,0.028971028971028972
TREATS,New medications,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,Chemotherapy Regimen,Locally advanced breast cancer,0.000999000999000999
TREATS,talazoparib,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Cardiac pacemaker replaced,Malignant neoplasm of breast,0.1928071928071928
TREATS,Creation of ventriculo-peritoneal shunt,Carcinoma breast stage IV,0.028971028971028972
TREATS,early/brief intervention/therapy (treatment),Malignant neoplasm of breast,0.1928071928071928
TREATS,Repeat Surgery,Recurrent Breast Carcinoma,0.0
PROCESS_OF,G2 Cell Cycle Arrest,Malignant neoplasm of breast,0.1928071928071928
TREATS,Adriamycin,Locally advanced breast cancer,0.000999000999000999
TREATS,Mammaplasty,bilateral breast cancer,0.000999000999000999
TREATS,tamoxifen,Stage 0 Breast Cancer AJCC v6 and v7,0.0
TREATS,inhibitors,Luminal B Breast Carcinoma,0.000999000999000999
TREATS,Combination Drug Therapy,Carcinoma breast stage IV,0.028971028971028972
TREATS,Hematoxylin,Triple Negative Breast Neoplasms,0.04395604395604396
PROCESS_OF,Mitochondrial Dynamics,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,PI103,Malignant neoplasm of breast,0.1928071928071928
TREATS,Peptides,Breast Carcinoma,0.03796203796203796
TREATS,Treatment Protocols,Locally advanced breast cancer,0.000999000999000999
TREATS,arctigenin,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,gamma-linolenic acid,Malignant neoplasm of breast,0.1928071928071928
TREATS,Duration,Carcinoma breast stage IV,0.028971028971028972
TREATS,Ablation,Early-Stage Breast Carcinoma,0.005994005994005994
TREATS,Interventional procedure,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,"Eosinum, eosin, Homeopathic preparation",Malignant neoplasm of breast,0.1928071928071928
TREATS,"Antibodies, Bispecific",HER2-positive carcinoma of breast,0.008991008991008992
TREATS,Cold Plasma,Carcinoma breast stage IV,0.028971028971028972
TREATS,Breast-Conserving Surgery,Stage 0 Breast Cancer AJCC v6 and v7,0.0
TREATS,Luteinizing Hormone-releasing Hormone Agonist,Early-Stage Breast Carcinoma,0.005994005994005994
TREATS,sirolimus,progesterone receptor-positive breast cancer,0.0
TREATS,Boost radiation therapy,Breast cancer stage II,0.00999000999000999
TREATS,Combined Modality Therapy,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,pentoxifylline,Carcinoma breast stage IV,0.028971028971028972
METHOD_OF,Current Therapy,Breast Cancer Prevention,0.000999000999000999
TREATS,Interventional procedure,Ductal Breast Carcinoma,0.000999000999000999
TREATS,Promegapoietin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Antineoplastic Agents,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,PAMAM dendrimer,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,Bypass,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,propranolol,Breast Carcinoma,0.03796203796203796
PROCESS_OF,Immune Checkpoint Blockade,Malignant neoplasm of breast,0.1928071928071928
TREATS,Oncoplastic Partial Mastectomy/Lumpectomy with Oncoplastic Closure,Multifocal breast carcinoma,0.0
TREATS,Nerve Block,Carcinoma breast stage IV,0.028971028971028972
TREATS,Chemotherapy Regimen,malignant neoplasm of breast staging,0.0
TREATS,sesamol,estrogen receptor-negative breast cancer,0.0
TREATS,Therapeutic immunosuppression,Ductal Breast Carcinoma,0.000999000999000999
TREATS,"Breast reconstruction with latissimus dorsi flap, without prosthetic implant",Malignant neoplasm of breast,0.1928071928071928
TREATS,chlorodihydroxypyridine/potassium oxonate/tegafur,Malignant neoplasm of breast,0.1928071928071928
TREATS,ceramides,Malignant neoplasm of breast,0.1928071928071928
TREATS,Breast tissue expander,Malignant neoplasm of breast,0.1928071928071928
TREATS,gefitinib,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Targeted Therapy Agent,Malignant neoplasm of breast,0.1928071928071928
TREATS,GT0918,Carcinoma breast stage IV,0.028971028971028972
TREATS,Second line treatment,Malignant neoplasm of breast,0.1928071928071928
TREATS,Doxorubicin Regimen,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,bendamustine,HER2-negative breast cancer,0.001998001998001998
TREATS,amentoflavone,Malignant neoplasm of breast,0.1928071928071928
TREATS,Dipeptidyl-Peptidase IV Inhibitors,Malignant neoplasm of breast,0.1928071928071928
TREATS,systemic administration,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Postoperative chemotherapy,estrogen receptor-positive breast cancer,0.013986013986013986
TREATS,Stabilization,Malignant neoplasm of breast,0.1928071928071928
TREATS,Chk1 Inhibitor,Malignant neoplasm of breast,0.1928071928071928
TREATS,Androgen Suppression,Malignant neoplasm of breast,0.1928071928071928
TREATS,Screening for malignant neoplasm of breast,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Adjuvant Therapy,Female Breast Carcinoma,0.00999000999000999
TREATS,Antineoplastic Agents,Recurrent Breast Carcinoma,0.0
TREATS,halofuginone,Malignant neoplasm of breast,0.1928071928071928
TREATS,folic acid,Malignant neoplasm of breast,0.1928071928071928
TREATS,anthracene,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,genistein,Malignant neoplasm of breast,0.1928071928071928
TREATS,AS 1411,Malignant neoplasm of breast,0.1928071928071928
TREATS,tamoxifen,Breast cancer stage III,0.007992007992007992
TREATS,BARRIER,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Gamma Secretase Inhibitors,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Simple mastectomy,Female Breast Carcinoma,0.00999000999000999
TREATS,isoeugenol,estrogen receptor-positive breast cancer,0.013986013986013986
TREATS,Mastectomy,Stage 0 Breast Carcinoma,0.0
TREATS,Innovative Therapies,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,isoeugenol,Malignant neoplasm of breast,0.1928071928071928
TREATS,Detection,Carcinoma breast stage IV,0.028971028971028972
TREATS,lysophosphatidic acid,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Everolimus/Exemestane Regimen,Recurrent Breast Carcinoma,0.0
TREATS,muconomycin A,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,desethylamiodarone,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Medical Devices,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
METHOD_OF,Targeted Therapy,Breast Cancer Genetics,0.0
TREATS,Recombinant human granulocyte colony stimulating factor|CSF2|LAMC2,Breast cancer stage II,0.00999000999000999
TREATS,pheophorbide a,Malignant neoplasm of breast,0.1928071928071928
TREATS,Indirect Treatment,Malignant neoplasm of breast,0.1928071928071928
TREATS,TAC Regimen,Locally advanced breast cancer,0.000999000999000999
TREATS,Ablation,Secondary malignant neoplasm of breast,0.001998001998001998
TREATS,Implants,Unilateral Breast Carcinoma,0.001998001998001998
PROCESS_OF,neuroendocrine cell differentiation,Breast Carcinoma,0.03796203796203796
PROCESS_OF,Mitosis,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Complex Decongestive Therapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Enzyme Therapy,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,silicon phthalocyanine,Triple Negative Breast Neoplasms,0.04395604395604396
METHOD_OF,univariate statistics,Breast Cancer Genetics,0.0
TREATS,doxorubicin,Breast cancer stage III,0.007992007992007992
TREATS,Boost radiation therapy (procedure),Early-Stage Breast Carcinoma,0.005994005994005994
PROCESS_OF,Cell Growth,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
PROCESS_OF,ribosome assembly,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Whole Breast Irradiation,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,inhibitors,hormone receptor/growth factor receptor-negative breast cancer,0.001998001998001998
TREATS,Radiosensitization,Triple Negative Breast Neoplasms,0.04395604395604396
PROCESS_OF,Immune Checkpoint Blockade,estrogen receptor-negative breast cancer,0.0
TREATS,Cancer Therapeutic Procedure,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,von Willebrand factor,Malignant neoplasm of breast,0.1928071928071928
TREATS,Reconstructive Surgical Procedures,Carcinoma breast stage I,0.0
TREATS,pyrotinib,Stage IIIA Breast Carcinoma,0.0
TREATS,Diterpenes,Malignant neoplasm of breast,0.1928071928071928
TREATS,Hormone Therapy,Invasive carcinoma of breast,0.000999000999000999
TREATS,acarbose,Malignant neoplasm of breast,0.1928071928071928
TREATS,methotrexate,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,adenosine,Triple Negative Breast Neoplasms,0.04395604395604396
PROCESS_OF,tumor suppressor activity,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,phenelzine,Carcinoma breast stage IV,0.028971028971028972
TREATS,artesunate,Ductal Breast Carcinoma,0.000999000999000999
TREATS,iron,estrogen receptor-positive breast cancer,0.013986013986013986
TREATS,Biological Response Modifiers,Invasive carcinoma of breast,0.000999000999000999
TREATS,cabazitaxel,HER2-negative breast cancer,0.001998001998001998
TREATS,Neoadjuvant Chemotherapy,Luminal B Breast Carcinoma,0.000999000999000999
TREATS,lurbinectedin,Carcinoma breast stage IV,0.028971028971028972
TREATS,naringenin,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Purines,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,trilaciclib,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Therapeutic Drug Monitoring,Carcinoma breast stage IV,0.028971028971028972
TREATS,Maintenance therapy,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,DCC-2036,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,CP 466722,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Cell Proliferation,Early-Stage Breast Carcinoma,0.005994005994005994
TREATS,post surgery radiation therapy,Breast cancer stage III,0.007992007992007992
TREATS,Capecitabine/Lapatinib Regimen,Carcinoma breast stage IV,0.028971028971028972
TREATS,Neoadjuvant Chemotherapy,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Oxadiazoles,Malignant neoplasm of breast,0.1928071928071928
TREATS,Mind-Body Therapies,Malignant neoplasm of breast,0.1928071928071928
TREATS,Gamma Irradiation,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Chemotherapy, single agent",HER2-positive carcinoma of breast,0.008991008991008992
TREATS,Ganetespib,Early-Stage Breast Carcinoma,0.005994005994005994
TREATS,Reconstructive Surgical Procedures,malignant neoplasm of breast staging,0.0
TREATS,Autologous Hematopoietic Stem Cell Transplantation,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Breast-Conserving Surgery,Stage IIIA Breast Carcinoma,0.0
TREATS,Fibrin,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Implants,malignant neoplasm of breast staging,0.0
TREATS,Photochemotherapy,Carcinoma breast stage IV,0.028971028971028972
TREATS,Excision of axillary lymph nodes group,Carcinoma breast stage IV,0.028971028971028972
TREATS,Matrix,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,inhibitors,Secondary malignant neoplasm of breast,0.001998001998001998
TREATS,erucylphosphocholine,Carcinoma breast stage IV,0.028971028971028972
TREATS,High Dose Chemotherapy,Breast cancer stage III,0.007992007992007992
TREATS,Segmental Mastectomy,Right-Sided Breast Neoplasms,0.001998001998001998
TREATS,niclosamide,Malignant neoplasm of breast,0.1928071928071928
TREATS,Trastuzumab/Vinorelbine,Early-Stage Breast Carcinoma,0.005994005994005994
TREATS,Synthetic Drugs,Malignant neoplasm of breast,0.1928071928071928
TREATS,bevacizumab,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Breast-Conserving Surgery,Multifocal breast carcinoma,0.0
TREATS,Active ingredient,Malignant neoplasm of breast,0.1928071928071928
TREATS,lipegfilgrastim,Malignant neoplasm of breast,0.1928071928071928
TREATS,ado-trastuzumab emtansine,Locally advanced breast cancer,0.000999000999000999
PROCESS_OF,cellular homeostasis,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,acetylcarnitine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Single Agent Therapy,HER2-negative breast cancer,0.001998001998001998
TREATS,Lobectomy,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Ovariectomy,estrogen receptor-positive breast cancer,0.013986013986013986
TREATS,diethyldithiocarbamate,Carcinoma breast stage IV,0.028971028971028972
TREATS,hesperidin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Neoadjuvant Chemotherapy,Primary malignant neoplasm of breast with axillary lymph node invasion,0.0
TREATS,BARRIER,estrogen receptor-positive breast cancer,0.013986013986013986
TREATS,bosutinib,Carcinoma breast stage IV,0.028971028971028972
TREATS,paclitaxel,Invasive Ductal Breast Carcinoma,0.000999000999000999
TREATS,Bilateral mastectomy,Locally advanced breast cancer,0.000999000999000999
TREATS,Mastectomy,Luminal B Breast Carcinoma,0.000999000999000999
TREATS,carbopol 934,Malignant neoplasm of breast,0.1928071928071928
TREATS,nicotinamide adenine dinucleotide (NAD),estrogen receptor-positive breast cancer,0.013986013986013986
METHOD_OF,Immunocytochemistry,Breast Cancer Genetics,0.0
TREATS,altretamine,Carcinoma breast stage IV,0.028971028971028972
TREATS,4-hydroxy-2-nonenal,Malignant neoplasm of breast,0.1928071928071928
TREATS,Bilateral mastectomy,Stage 0 Breast Carcinoma,0.0
TREATS,Systemic Chemotherapy,Early-Stage Breast Carcinoma,0.005994005994005994
TREATS,estrone,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Radiosurgery, Stereotactic",HER2-positive carcinoma of breast,0.008991008991008992
PROCESS_OF,fibroblast activation,Malignant neoplasm of breast,0.1928071928071928
TREATS,galangin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Ultrasonography guided erector spinae plane block,Malignant neoplasm of breast,0.1928071928071928
TREATS,RID,Malignant neoplasm of breast,0.1928071928071928
TREATS,Alkylating Agents,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Iodine 125 brachytherapy,Recurrent Breast Carcinoma,0.0
TREATS,genistin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Anastrozole/Palbociclib Regimen,estrogen receptor-positive breast cancer,0.013986013986013986
TREATS,vorinostat,Malignant neoplasm of breast,0.1928071928071928
TREATS,breviscapine,Malignant neoplasm of breast,0.1928071928071928
TREATS,brucine,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Second line treatment,estrogen receptor-positive breast cancer,0.013986013986013986
TREATS,Screening mammography,Carcinoma breast stage I,0.0
TREATS,quercetin,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,"Radiotherapy, Adjuvant",HER2-positive carcinoma of breast,0.008991008991008992
TREATS,Conservative Treatment,Recurrent Breast Carcinoma,0.0
TREATS,"Chemotherapy, Adjuvant",Primary malignant neoplasm of breast with axillary lymph node invasion,0.0
TREATS,Molecular Target,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,Intensity-Modulated Proton Therapy,Early-Stage Breast Carcinoma,0.005994005994005994
TREATS,Generic Drugs,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,gonadorelin|GNRH1,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,Amcenestrant,Malignant neoplasm of breast,0.1928071928071928
TREATS,oxymatrine,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Fluoropyrimidine,Carcinoma breast stage IV,0.028971028971028972
TREATS,Active Breathing Coordinator-Mediated Radiation Therapy,Left-Sided Breast Neoplasms,0.001998001998001998
TREATS,"Staple, Surgical",Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,"Catheter guide wire, device",Malignant neoplasm of breast,0.1928071928071928
TREATS,LY 255283,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,calcium carbonate / magnesium carbonate,Carcinoma breast stage IV,0.028971028971028972
TREATS,durvalumab,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,adjunctive treatment,Malignant neoplasm of breast,0.1928071928071928
TREATS,Poziotinib,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,disorder control (procedure),Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,nitric oxide,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Prophylactic treatment,"Breast Cancer, Familial",0.0
TREATS,Hypofractionated radiation therapy,Recurrent Breast Carcinoma,0.0
TREATS,methamphetamine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Curative Surgery,Early-Stage Breast Carcinoma,0.005994005994005994
TREATS,Biological Response Modifiers,Early-Stage Breast Carcinoma,0.005994005994005994
TREATS,Thiazoles,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,ruxolitinib,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Tensionless Vaginal Tape,Malignant neoplasm of breast,0.1928071928071928
TREATS,breast: excisions,Malignant neoplasm of breast,0.1928071928071928
TREATS,baicalin,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Mastectomy, Subcutaneous",Breast cancer stage III,0.007992007992007992
TREATS,Alternative Therapies,Early-Stage Breast Carcinoma,0.005994005994005994
TREATS,Antibody-Drug Conjugates,Carcinoma of Male Breast,0.006993006993006993
PROCESS_OF,Apoptosis,Early-Stage Breast Carcinoma,0.005994005994005994
TREATS,Neoadjuvant Therapy,malignant neoplasm of breast staging,0.0
TREATS,"Radiosurgery, Stereotactic",Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Boron Neutron Capture Therapy,Recurrent Breast Carcinoma,0.0
TREATS,Nucleic Acid-Based Vaccines,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,omega-3 fatty acids,Carcinoma breast stage IV,0.028971028971028972
TREATS,"Hyperthermia, Local",HER2-positive carcinoma of breast,0.008991008991008992
TREATS,Application procedure,Malignant neoplasm of breast,0.1928071928071928
TREATS,Methionine gamma-lyase,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,tetraxetan,Malignant neoplasm of breast,0.1928071928071928
TREATS,piperic acid,Triple Negative Breast Neoplasms,0.04395604395604396
TREATS,Innovative Therapies,HER2-positive carcinoma of breast,0.008991008991008992
TREATS,Folic acid supplementation,Malignant neoplasm of breast,0.1928071928071928
TREATS,5-Trimethoxyamphetamine,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Cellular Cycle Alteration,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Anchorage-Independent Growth,Malignant neoplasm of breast,0.1928071928071928
TREATS,Dichloroacetate,Malignant neoplasm of breast,0.1928071928071928
TREATS,Niacinamide,Malignant neoplasm of breast,0.1928071928071928
TREATS,Fenclonine,Malignant neoplasm of breast,0.1928071928071928
TREATS,paclitaxel liposome,Breast cancer invasive NOS,0.00999000999000999
PROCESS_OF,cell homeostasis,Malignant neoplasm of breast,0.1928071928071928
TREATS,Chlorpromazine,Malignant neoplasm of breast,0.1928071928071928
TREATS,monomer,Malignant neoplasm of breast,0.1928071928071928
TREATS,Autogenic Training,Malignant neoplasm of breast,0.1928071928071928
TREATS,Targeted Toxins,Malignant neoplasm of breast,0.1928071928071928
TREATS,atorvastatin,Breast cancer metastatic,0.04195804195804196
PROCESS_OF,autophagic vacuole formation,Malignant neoplasm of breast,0.1928071928071928
TREATS,PD 150606,Malignant neoplasm of breast,0.1928071928071928
TREATS,Lomustine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Punch,Malignant neoplasm of breast,0.1928071928071928
TREATS,inhibitors,Breast cancer invasive NOS,0.00999000999000999
PROCESS_OF,Mitotic Checkpoint,Breast Carcinoma,0.03796203796203796
PROCESS_OF,G2 Phase Arrest,Breast Carcinoma,0.03796203796203796
TREATS,Neoadjuvant Therapy,Stage IIB Breast Cancer,0.000999000999000999
TREATS,Placebos,Lobular carcinoma in situ of breast,0.0
TREATS,Postoperative chemotherapy,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Radiochemotherapy NOS,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Anisomycin,Malignant neoplasm of breast,0.1928071928071928
TREATS,chemoprotection,Breast cancer metastatic,0.04195804195804196
TREATS,Diosgenin,Breast cancer metastatic,0.04195804195804196
TREATS,Clomiphene,Breast Carcinoma,0.03796203796203796
TREATS,flavone acetic acid,Breast Carcinoma,0.03796203796203796
TREATS,Modified radical mastectomy,Female Breast Carcinoma,0.00999000999000999
TREATS,Therapeutic immunosuppression,Breast Carcinoma,0.03796203796203796
TREATS,Adrenalectomy,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,CI 973,Breast cancer metastatic,0.04195804195804196
TREATS,Transethmoidal hypophysectomy,Breast Carcinoma,0.03796203796203796
TREATS,squalamine,Breast Carcinoma,0.03796203796203796
TREATS,Deca-Durabolin,Breast Carcinoma,0.03796203796203796
TREATS,nandrolone decanoate,Breast Carcinoma,0.03796203796203796
TREATS,Hematopoietic Stem Cell Transplantation,Inflammatory Breast Carcinoma,0.01098901098901099
