PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category,text
PREVENTS,denosumab,Malignant neoplasm of female breast,0.0,Female Breast Cancer,Medical Procedures,denosumab Malignant neoplasm of female breast
PREVENTS,doxorubicin,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,doxorubicin Triple Negative Breast Neoplasms
PREVENTS,Excision of axillary lymph nodes group,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Excision of axillary lymph nodes group Malignant neoplasm of breast
PREVENTS,AFAP1-AS1 gene|AFAP1-AS1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,AFAP1-AS1 gene|AFAP1-AS1 Malignant neoplasm of breast
PREVENTS,SIN3A gene|SIN3A,Carcinoma breast stage IV,0.0,Female Breast Cancer,Medical Procedures,SIN3A gene|SIN3A Carcinoma breast stage IV
PREVENTS,DDX5 gene|DDX5,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,DDX5 gene|DDX5 Triple Negative Breast Neoplasms
PREVENTS,NR2F1 gene|NR2F1,Noninfiltrating Intraductal Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,NR2F1 gene|NR2F1 Noninfiltrating Intraductal Carcinoma
PREVENTS,RBMS1 gene|RBMS1,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,RBMS1 gene|RBMS1 Triple Negative Breast Neoplasms
PREVENTS,SNS-032,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,SNS-032 Triple Negative Breast Neoplasms
PREVENTS,LOXL2 gene|LOXL2,Secondary malignant neoplasm of breast,0.0,Female Breast Cancer,Medical Procedures,LOXL2 gene|LOXL2 Secondary malignant neoplasm of breast
PREVENTS,everolimus,estrogen receptor-negative breast cancer,0.0,Female Breast Cancer,Hormonal Treatments,everolimus estrogen receptor-negative breast cancer
PREVENTS,timolol,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,timolol Malignant neoplasm of breast
PREVENTS,Scalp cooling system,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Scalp cooling system Malignant neoplasm of breast
PREVENTS,RNA-Binding Proteins,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,RNA-Binding Proteins Malignant neoplasm of breast
PREVENTS,UBE2L6 gene|UBE2L6,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,UBE2L6 gene|UBE2L6 Malignant neoplasm of breast
PREVENTS,GJA1 gene|GJA1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,GJA1 gene|GJA1 Malignant neoplasm of breast
PREVENTS,diabetes mellitus management,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,diabetes mellitus management Malignant neoplasm of breast
PREVENTS,"Genes, Mitochondrial",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Genes, Mitochondrial Malignant neoplasm of breast"
PREVENTS,Aryl Hydrocarbon Receptor,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,Aryl Hydrocarbon Receptor Triple Negative Breast Neoplasms
PREVENTS,"PTGS2 protein, human|PTGS2",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"PTGS2 protein, human|PTGS2 Malignant neoplasm of breast"
PREVENTS,RAP1GAP gene|RAP1GAP,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,RAP1GAP gene|RAP1GAP Malignant neoplasm of breast
PREVENTS,ubidecarenone,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,ubidecarenone Malignant neoplasm of breast
PREVENTS,estriol,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,estriol Malignant neoplasm of breast
PREVENTS,lutein,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,lutein Malignant neoplasm of breast
PREVENTS,Utrophin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Utrophin Malignant neoplasm of breast
PREVENTS,Triglycerides,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Triglycerides Malignant neoplasm of breast
PREVENTS,Estriol,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Estriol Malignant neoplasm of breast
PREVENTS,STAT5A gene|STAT5A,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,STAT5A gene|STAT5A Malignant neoplasm of breast
PREVENTS,R-38486,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,R-38486 Malignant neoplasm of breast
PREVENTS,trastuzumab,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,trastuzumab Breast cancer recurrent
PREVENTS,Interferons,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Interferons Breast cancer metastatic
USES,Surveys,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Surveys breast cancer prevention
PREVENTS,Difluoromethylornithine,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Difluoromethylornithine Malignant neoplasm of breast
USES,Biological Assay,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Biological Assay breast cancer prevention
PREVENTS,Biological Products,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Biological Products Malignant neoplasm of breast
PREVENTS,AFP gene|AFP,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,AFP gene|AFP Malignant neoplasm of breast
PREVENTS,Insulin|INS,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Insulin|INS Malignant neoplasm of breast
PREVENTS,Ablation,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Ablation Malignant neoplasm of breast
PREVENTS,Oxytocin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Oxytocin Malignant neoplasm of breast
PREVENTS,CDKN1B gene|CDKN1B,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,CDKN1B gene|CDKN1B Malignant neoplasm of breast
PREVENTS,UTS2R|SLC14A2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,UTS2R|SLC14A2 Malignant neoplasm of breast
PREVENTS,AR gene|AR,Contralateral breast cancer,0.0119880119880119,Female Breast Cancer,Medical Procedures,AR gene|AR Contralateral breast cancer
PREVENTS,PTPN11 gene|PTPN11,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,PTPN11 gene|PTPN11 Malignant neoplasm of breast
PREVENTS,SIRT3,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,SIRT3 Malignant neoplasm of breast
PREVENTS,Genes,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Genes Malignant neoplasm of breast
PREVENTS,CXCL12 gene|CXCL12,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,CXCL12 gene|CXCL12 Malignant neoplasm of breast
PREVENTS,Placebos,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Placebos Breast cancer metastatic
METHOD_OF,Ovariectomy,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Ovariectomy breast cancer prevention
PREVENTS,RNA Recognition Motif,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,RNA Recognition Motif Malignant neoplasm of breast
PREVENTS,Rho-associated kinase,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Rho-associated kinase Breast cancer metastatic
PREVENTS,Tretinoin,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Tretinoin Breast Carcinoma
PREVENTS,erlotinib,Inflammatory Breast Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,erlotinib Inflammatory Breast Carcinoma
PREVENTS,Ovariectomy,Familial cancer of breast,0.0,Female Breast Cancer,Medical Procedures,Ovariectomy Familial cancer of breast
PREVENTS,Tumor Suppressor Genes,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Tumor Suppressor Genes Breast Carcinoma
PREVENTS,receptor,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Hormonal Treatments,receptor Breast cancer metastatic
PREVENTS,PLAU gene|PLAU,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,PLAU gene|PLAU Malignant neoplasm of breast
PREVENTS,Cholecalciferol,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Cholecalciferol Malignant neoplasm of breast
PREVENTS,Prh protein|HHEX|PRLH,Noninfiltrating Intraductal Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,Prh protein|HHEX|PRLH Noninfiltrating Intraductal Carcinoma
PREVENTS,FAT1,"Carcinoma, Ductal, Breast",0.0,Female Breast Cancer,Medical Procedures,"FAT1 Carcinoma, Ductal, Breast"
PREVENTS,trastuzumab,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,trastuzumab Malignant neoplasm of breast
PREVENTS,telocinobufagin,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,telocinobufagin Breast cancer metastatic
PREVENTS,Excision,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Excision Breast Carcinoma
PREVENTS,UGT1A1 gene|UGT1A1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,UGT1A1 gene|UGT1A1 Malignant neoplasm of breast
PREVENTS,Tube feeding of patient,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Tube feeding of patient Malignant neoplasm of breast
PREVENTS,receptor,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Hormonal Treatments,receptor Breast cancer recurrent
PREVENTS,RUNX3 gene|RUNX3,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,RUNX3 gene|RUNX3 Malignant neoplasm of breast
PREVENTS,Alternative Therapies,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Alternative Therapies Malignant neoplasm of breast
PREVENTS,Reexcision,Noninfiltrating Intraductal Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,Reexcision Noninfiltrating Intraductal Carcinoma
PREVENTS,Therapeutic Intervention,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Therapeutic Intervention Malignant neoplasm of breast
PREVENTS,Antilipemic Agents,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Antilipemic Agents Malignant neoplasm of breast
PREVENTS,Detection,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Detection Breast Carcinoma
PREVENTS,Insulin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Insulin Malignant neoplasm of breast
PREVENTS,canola oil,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,canola oil Malignant neoplasm of breast
PREVENTS,MXD1|MAD1L1,Noninfiltrating Intraductal Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,MXD1|MAD1L1 Noninfiltrating Intraductal Carcinoma
PREVENTS,Focal Adhesion Protein-Tyrosine Kinases,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Focal Adhesion Protein-Tyrosine Kinases Malignant neoplasm of breast
PREVENTS,IGF1 gene|IGF1,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,IGF1 gene|IGF1 Breast cancer recurrent
PREVENTS,LINC00628,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,LINC00628 Malignant neoplasm of breast
PREVENTS,"Anti-Inflammatory Agents, Non-Steroidal",Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,"Anti-Inflammatory Agents, Non-Steroidal Breast cancer recurrent"
PREVENTS,"EPIDERMAL GROWTH FACTOR, HUMAN|EREG|ESR1",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"EPIDERMAL GROWTH FACTOR, HUMAN|EREG|ESR1 Malignant neoplasm of breast"
PREVENTS,exemestane,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Hormonal Treatments,exemestane Breast cancer invasive NOS
PREVENTS,Fatty-acid synthase|FASN,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Fatty-acid synthase|FASN Breast Carcinoma
PREVENTS,oleocanthal,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,oleocanthal Breast cancer recurrent
PREVENTS,Formates,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Formates Malignant neoplasm of breast
PREVENTS,riboflavin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,riboflavin Malignant neoplasm of breast
PREVENTS,HIF1A gene|HIF1A,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,HIF1A gene|HIF1A Malignant neoplasm of breast
PREVENTS,LYVE1 gene|LYVE1,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,LYVE1 gene|LYVE1 Breast Carcinoma
PREVENTS,Product base,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Product base Malignant neoplasm of breast
PREVENTS,MYC,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,MYC Breast Carcinoma
PREVENTS,PRS gene|PRS,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,PRS gene|PRS Malignant neoplasm of breast
PREVENTS,HOXA9 gene|HOXA9,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,HOXA9 gene|HOXA9 Triple Negative Breast Neoplasms
PREVENTS,Mitogen-Activated Protein Kinases,Carcinoma breast stage IV,0.0,Female Breast Cancer,Medical Procedures,Mitogen-Activated Protein Kinases Carcinoma breast stage IV
PREVENTS,EIF3E,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,EIF3E Malignant neoplasm of breast
PREVENTS,MIR503HG gene|MIR503HG,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,MIR503HG gene|MIR503HG Triple Negative Breast Neoplasms
PREVENTS,ELF5 gene|ELF5,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,ELF5 gene|ELF5 Malignant neoplasm of breast
PREVENTS,AGR2,Basal-Like Breast Carcinoma,0.0,Female Breast Cancer,Medical Procedures,AGR2 Basal-Like Breast Carcinoma
PREVENTS,melatonin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,melatonin Malignant neoplasm of breast
PREVENTS,voacamine,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,voacamine Breast Carcinoma
PREVENTS,BCL2 gene|BCL2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,BCL2 gene|BCL2 Malignant neoplasm of breast
PREVENTS,genistein,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,genistein Malignant neoplasm of breast
PREVENTS,ANKDD1A gene|ANKDD1A,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,ANKDD1A gene|ANKDD1A Malignant neoplasm of breast
PREVENTS,nimbolide,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,nimbolide Malignant neoplasm of breast
PREVENTS,raloxifene,Invasive carcinoma of breast,0.0,Female Breast Cancer,Hormonal Treatments,raloxifene Invasive carcinoma of breast
PREVENTS,SOY ISOFLAVONES,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,SOY ISOFLAVONES Malignant neoplasm of breast
PREVENTS,dehydrodolichyl diphosphate synthase,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,dehydrodolichyl diphosphate synthase Triple Negative Breast Neoplasms
PREVENTS,Molecular Target,Carcinoma breast stage IV,0.0,Female Breast Cancer,Medical Procedures,Molecular Target Carcinoma breast stage IV
PREVENTS,CDK1 gene|CDK1,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,CDK1 gene|CDK1 Triple Negative Breast Neoplasms
PREVENTS,TFEB gene|TFEB,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,TFEB gene|TFEB Triple Negative Breast Neoplasms
PREVENTS,obtusifolin,Secondary malignant neoplasm of breast,0.0,Female Breast Cancer,Medical Procedures,obtusifolin Secondary malignant neoplasm of breast
PREVENTS,garlic preparation,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,garlic preparation Malignant neoplasm of breast
PREVENTS,Docosahexaenoic Acids,Secondary malignant neoplasm of breast,0.0,Female Breast Cancer,Medical Procedures,Docosahexaenoic Acids Secondary malignant neoplasm of breast
PREVENTS,Extraction,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Extraction Malignant neoplasm of breast
PREVENTS,ubidecarenone,Malignant neoplasm of female breast,0.0,Female Breast Cancer,Medical Procedures,ubidecarenone Malignant neoplasm of female breast
PREVENTS,indacaterol,Carcinoma breast stage IV,0.0,Female Breast Cancer,Medical Procedures,indacaterol Carcinoma breast stage IV
PREVENTS,buyang huanwu,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,buyang huanwu Malignant neoplasm of breast
PREVENTS,Phosphotransferases,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Phosphotransferases Breast cancer metastatic
PREVENTS,obacunone,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,obacunone Malignant neoplasm of breast
PREVENTS,"Injections, Intraperitoneal",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Injections, Intraperitoneal Malignant neoplasm of breast"
PREVENTS,Pollutant,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Pollutant Malignant neoplasm of breast
PREVENTS,SST gene|SST,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,SST gene|SST Malignant neoplasm of breast
PREVENTS,Chromatin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Chromatin Malignant neoplasm of breast
PREVENTS,isoliquiritigenin,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,isoliquiritigenin Breast cancer metastatic
PREVENTS,Manganese Superoxide Dismutase,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Manganese Superoxide Dismutase Malignant neoplasm of breast
PREVENTS,C10orf10,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,C10orf10 Malignant neoplasm of breast
PREVENTS,SMAD4 gene|SMAD4,Ductal Breast Carcinoma,0.0,Female Breast Cancer,Medical Procedures,SMAD4 gene|SMAD4 Ductal Breast Carcinoma
PREVENTS,Linoleic Acid,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Linoleic Acid Malignant neoplasm of breast
PREVENTS,Castration,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Castration Malignant neoplasm of breast
PREVENTS,cancer care,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,cancer care Breast cancer recurrent
PREVENTS,EM 800,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,EM 800 Malignant neoplasm of breast
PREVENTS,alanosine,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,alanosine Malignant neoplasm of breast
PREVENTS,Excision of neoplasm,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Excision of neoplasm Malignant neoplasm of breast
PREVENTS,"Contraceptives, Oral",Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,"Contraceptives, Oral Breast Carcinoma"
PREVENTS,Placebos,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Placebos Breast cancer recurrent
PREVENTS,Colectomy,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Colectomy Malignant neoplasm of breast
PREVENTS,Estriol,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Estriol Breast Carcinoma
PREVENTS,axerophthene,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,axerophthene Malignant neoplasm of breast
PREVENTS,retinamide,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,retinamide Breast Carcinoma
PREVENTS,Interleukin-12,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Interleukin-12 Breast Carcinoma
PREVENTS,IL32,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,IL32 Malignant neoplasm of breast
PREVENTS,LG 100268,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,LG 100268 Breast Carcinoma
PREVENTS,Cholesterol,Contralateral breast cancer,0.0119880119880119,Female Breast Cancer,Medical Procedures,Cholesterol Contralateral breast cancer
PREVENTS,PTPRJ gene|PTPRJ,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,PTPRJ gene|PTPRJ Malignant neoplasm of breast
PREVENTS,SULT1A1|SULT1A1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,SULT1A1|SULT1A1 Malignant neoplasm of breast
PREVENTS,dendrophenol,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,dendrophenol Breast cancer metastatic
PREVENTS,Dipyridamole,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Dipyridamole Malignant neoplasm of breast
PREVENTS,IFI16,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,IFI16 Malignant neoplasm of breast
PREVENTS,ERBB2|NEU1|NEURL1,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,ERBB2|NEU1|NEURL1 Breast Carcinoma
PREVENTS,cyclooxygenase 2,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,cyclooxygenase 2 Breast cancer recurrent
PREVENTS,TIAM1 gene|TIAM1,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,TIAM1 gene|TIAM1 Breast Carcinoma
PREVENTS,Hydroxymethylglutaryl-CoA Reductase Inhibitors,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Hydroxymethylglutaryl-CoA Reductase Inhibitors Breast cancer metastatic
PREVENTS,LRIG1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,LRIG1 Malignant neoplasm of breast
PREVENTS,PRKAA1|PRKAA2|PRKAB1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,PRKAA1|PRKAA2|PRKAB1 Malignant neoplasm of breast
PREVENTS,peoniflorin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,peoniflorin Malignant neoplasm of breast
PREVENTS,sesamin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,sesamin Malignant neoplasm of breast
PREVENTS,EHMT2,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,EHMT2 Breast cancer metastatic
PREVENTS,systemic administration,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,systemic administration Malignant neoplasm of breast
PREVENTS,YBX1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,YBX1 Malignant neoplasm of breast
PREVENTS,diallyl trisulfide,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,diallyl trisulfide Breast cancer metastatic
PREVENTS,Membrane Transport Proteins,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Membrane Transport Proteins Malignant neoplasm of breast
PREVENTS,MIRN17 gene|MIR17,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,MIRN17 gene|MIR17 Malignant neoplasm of breast
PREVENTS,beta catenin,"Carcinoma, Ductal, Breast",0.0,Female Breast Cancer,Medical Procedures,"beta catenin Carcinoma, Ductal, Breast"
PREVENTS,SFRP1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,SFRP1 Malignant neoplasm of breast
PREVENTS,EPHA4 gene|EPHA4,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,EPHA4 gene|EPHA4 Breast Carcinoma
PREVENTS,Adriamycin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Adriamycin Malignant neoplasm of breast
PREVENTS,USP43,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,USP43 Breast Carcinoma
PREVENTS,UGT1A4,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,UGT1A4 Malignant neoplasm of breast
PREVENTS,EEF1A1 gene|EEF1A1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,EEF1A1 gene|EEF1A1 Malignant neoplasm of breast
PREVENTS,Mandibular right first molar abutment,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Mandibular right first molar abutment Malignant neoplasm of breast
PREVENTS,TERT gene|TERT,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,TERT gene|TERT Malignant neoplasm of breast
PREVENTS,"Breast Prosthesis, Internal",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Breast Prosthesis, Internal Malignant neoplasm of breast"
PREVENTS,receptor,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,receptor Malignant neoplasm of breast
PREVENTS,"Abortion, Induced",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Abortion, Induced Malignant neoplasm of breast"
PREVENTS,Steroidal Aromatase Inhibitor,Contralateral breast cancer,0.0119880119880119,Female Breast Cancer,Medical Procedures,Steroidal Aromatase Inhibitor Contralateral breast cancer
PREVENTS,Raloxifene,Noninfiltrating Intraductal Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,Raloxifene Noninfiltrating Intraductal Carcinoma
PREVENTS,Glutamate Carboxypeptidase II,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Glutamate Carboxypeptidase II Malignant neoplasm of breast
PREVENTS,ERBB2 gene|ERBB2,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,ERBB2 gene|ERBB2 Breast Carcinoma
PREVENTS,DIP2C,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,DIP2C Malignant neoplasm of breast
PREVENTS,"Administration, Oral",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Administration, Oral Malignant neoplasm of breast"
PREVENTS,Folic Acid,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Folic Acid Malignant neoplasm of breast
