PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type
DIAGNOSES,Plasminogen measurement,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Subtyping,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Microbial susceptibility tests,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
MEASURES,Gene Expression Analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Subtyping,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Dental Assistants,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Contrast-Enhanced Ultrasound,Papillary carcinoma of the breast,0.0009990009990009,Female Breast Cancer
DIAGNOSES,Breast Cancer Type 1 Susceptibility Protein Measurement,Triple-Negative Breast Carcinoma,0.0,Female Breast Cancer
DIAGNOSES,screening examination,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Positron-Emission Tomography,Invasive Ductal Breast Carcinoma,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Gene Expression Profiling,Basal-Like Breast Carcinoma,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Foundation for the Accreditation of Cellular Therapy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Chemical Exchange Saturation Transfer Magnetic Resonance Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Biopsy of skin procedure,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Cell Separation,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Mammography,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer
DIAGNOSES,Laboratory Procedures,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Diffusion Tensor Imaging,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Contrast-Enhanced Ultrasound,Stage 0 Breast Cancer AJCC v6 and v7,0.0,Female Breast Cancer
DIAGNOSES,CA 15-3 measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Chemosensitivity Assay,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Organism type determination procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Chromosome Banding,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Low ionic strength saline,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Bone marrow biopsy,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,"Toxicology screen, general","Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Indirect Immunofluorescence,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Serum oestrogen,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Image Cytometry,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Serum zinc,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Immunohistochemistry,Carcinoma of Male Breast,0.0059940059940059,Male Breast Cancer
DIAGNOSES,Bone Marrow Examination,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,IMMUNOHISTOCHEMICAL,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer
MEASURES,Genetic Screening,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Carbohydrate antigen 549 measurement,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Enzyme Tests,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Light microscopy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Dermatoglyphics,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Internist,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,tomography,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
DIAGNOSES,"Radiography, Thoracic",Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Serum cholinesterase,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Microscopy, Phase-Contrast",Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Tumor Stem Cell Assay,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Research Design,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Bone marrow scintigraphy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Xeromammography,bilateral breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Karyotype determination procedure,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Radioisotope study of liver,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Copper measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Breast X-ray,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Chromosome analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,southern hybridization,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,mutation analysis,Carcinoma of Male Breast,0.0059940059940059,Male Breast Cancer
DIAGNOSES,Quantitative Microscopy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,tomography,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,comparative genomic analysis,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Immunophenotyping,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Tissue culture,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Free thyroxine index test,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,comparative genomic analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Ultrasonic guidance procedure,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Cell phenotype determination procedure,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
MEASURES,Testing,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Quantitative sensory test,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Immunohistochemistry,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,"Protein concentration, test strip measurement",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Polymerase Chain Reaction,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,tissue processing,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,"Ethics Committees, Research",Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Cytology procedure,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
MEASURES,Ultrasonography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,infrared spectroscopy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,RNA Analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Focus Groups,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Sentinel Lymph Node Biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Professional Organization or Group,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,comparative genomic analysis,bilateral breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Beta Catenin Staining Method,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Image analysis,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,"Spectrometry, Mass, Electrospray Ionization","Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,X-Ray Diffraction,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Analysis,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,MANUAL COUNT,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Pseudothrombocytopenia,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Bilateral mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,IMMUNOHISTOCHEMICAL,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer
DIAGNOSES,Sentinel Lymph Node Mapping,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Lymph Node Mapping,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Silver Staining,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Whole-Body Scintigraphy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Mammogram - localization,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Immunoblotting,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Doppler Ultrasound,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,General surgeon,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Faculty, Medical",Breast cancer stage III,0.0029970029970029,Female Breast Cancer
DIAGNOSES,radiologist,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Drug measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Polymerase chain reaction analysis,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
MEASURES,Chemosensitivity Assay,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Breast Self-Examination,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Differential Diagnosis,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Incisional biopsy - action,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Immunoradiometry,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,diagnostic procedure,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Mucin-2 Staining Method,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Diffusion weighted imaging,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Ultrasound examination,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
MEASURES,Clinical Research,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
DIAGNOSES,Puncture biopsy,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Surgeon,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Fluorescent in Situ Hybridization,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer
DIAGNOSES,Cancer Diagnosis,Sporadic Breast Carcinoma,0.0009990009990009,Female Breast Cancer
DIAGNOSES,Digital mammography,bilateral breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,"Imaging, Three-Dimensional",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diagnostic Imaging,Contralateral breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,bilateral breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Ultrasonography,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
MEASURES,Multiphoton Microscopy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Biopsy,Recurrent Breast Carcinoma,0.0019980019980019,Recurrent Breast Cancer
DIAGNOSES,Biopsy,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
MEASURES,Immunohistochemistry,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Radionuclide Imaging,Stage IIA Breast Carcinoma,0.0,Other
DIAGNOSES,Cell Count,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Scientific Study,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,BRCA Mutation Analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Real-Time Polymerase Chain Reaction,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Estimated Glomerular Filtration Rate,Basal-Like Breast Carcinoma,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Assay,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer
DIAGNOSES,Ultrasonography,contralateral breast cancer,0.0,Female Breast Cancer
DIAGNOSES,Mammography,contralateral breast cancer,0.0,Female Breast Cancer
DIAGNOSES,Biopsy of skin procedure,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Cytological Techniques,Carcinoma of Male Breast,0.0059940059940059,Male Breast Cancer
DIAGNOSES,Breast Cancer Type 1 Susceptibility Protein Measurement,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Patients,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
MEASURES,Colorimetric Cell Viability Assay,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
MEASURES,Psychometrics,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Elasticity Imaging Techniques,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,MRI brain procedure,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Contrast enhanced spectral mammography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Tumor Burden,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Alanine measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diagnostic Imaging,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Immunohistochemistry,Secondary malignant neoplasm of breast,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Biopsy,Triple-Negative Breast Carcinoma,0.0,Female Breast Cancer
DIAGNOSES,"Tomography, Emission-Computed",Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Ultrafast MRI,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Attendants -- group,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Lymphocyte to C-Reactive Protein Ratio Measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Subtyping,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
MEASURES,Consensus Clustering,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Absolute lymphocyte count,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,medical diagnosis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Immunophenotyping,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,FDG-Positron Emission Tomography and Computed Tomography Scan,Locally advanced breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,CA 125 measurement,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Punch biopsy (procedure),Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,tomography,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,X-Ray Computed Tomography,Invasive Ductal Breast Carcinoma,0.0019980019980019,Female Breast Cancer
DIAGNOSES,FDG-Positron Emission Tomography,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Positron-Emission Tomography,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Conventional Imaging,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Work-up,Locally advanced breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Ki67 Measurement,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Examination of breast,Invasive Ductal Breast Carcinoma,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Positron Emission Tomography and Magnetic Resonance Imaging,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Protein Expression Analysis,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Ultrasonography,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,community leader,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Multiphoton Microscopy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Positron Emission Mammography,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,"Physical Therapist - Electrophysiology, Clinical",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Dynamic Contrast-Enhanced Magnetic Resonance Imaging,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Diagnostic assessment,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Early Diagnosis,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
DIAGNOSES,Biopsy of skin procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Biochemical test,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Image Cytometry,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Physicians,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Scintiphotography,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Mass Screening,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer
DIAGNOSES,Radioisotope scan of bone,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
MEASURES,Histocytochemistry,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Progesterone measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Nucleic acid analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Indium Scan,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Radioimmunoassay,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Genetic screening method,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Gel Electrophoresis,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
MEASURES,Radioimmunoassay,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,HEART STUDY,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Doppler Ultrasound,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Histology Procedure,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Carcinoembryonic antigen measurement,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Cell Culture Techniques,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,In Situ Hybridization,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,"Microscopy, Confocal, Laser Scanning",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Geneticist,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Physicians,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Western Blot,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Glomerular Filtration Rate,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Puncture biopsy,bilateral breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,DNA chemical synthesis,Carcinoma of Male Breast,0.0059940059940059,Male Breast Cancer
MEASURES,Biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diagnostic assessment,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,enzyme linked immunospot assay,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Microscopy, Video",Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Radionuclide Imaging,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
DIAGNOSES,Liquid Chromatography Mass Spectrometry,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Policy Makers,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Orbital biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Spectrum Analysis,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Pharmacokinetic study,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Biopsy of skin procedure,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,"Tomography, Optical Coherence",Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Miller,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,"Transport Media,",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Blood Count, Complete",Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Genetic screening method,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer
DIAGNOSES,Microscopic observation,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Genetic Screening,Familial cancer of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Biopsy,bilateral breast cancer,0.0019980019980019,Female Breast Cancer
MEASURES,"Diagnosis, Computer-Assisted",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Immunohistochemistry,Familial cancer of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,D-lactate measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Light microscopy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Human papillomavirus DNA detection,Sporadic Breast Carcinoma,0.0009990009990009,Female Breast Cancer
MEASURES,Liquid Chromatography Mass Spectrometry,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Incisional biopsy - action,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
MEASURES,Assay,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,fluorodeoxyglucose positron emission tomography,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Immunohistochemistry,Lobular carcinoma in situ of breast,0.0,Female Breast Cancer
DIAGNOSES,Immunofluorescence,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Morphometric analysis,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer
DIAGNOSES,Sampling of lymph nodes NOS,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Cytokeratin-14 Staining Method,Carcinoma of Male Breast,0.0059940059940059,Male Breast Cancer
DIAGNOSES,Consultant,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,"Tomography, Spiral Computed",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Palpation,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
DIAGNOSES,Clinicians,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Karyotype determination procedure,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Cytokeratin-14 Staining Method,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Interleukin level,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Image analysis, quantitative",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Plastic surgeon,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Polymerase Chain Reaction,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,"Tomography, Optical Coherence",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Magnetic Resonance Imaging,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
MEASURES,spatial data analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,tomography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,neuroimaging,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,C-reactive protein measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Chest physician,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Exercise stress test,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,diagnostic procedure,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Community Workers,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Specimen mammography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Liquid Chromatography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Smooth Muscle Actin Staining Method,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Nucleic acid assay,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Activated clotting time measurement,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Sentinel Lymph Node Biopsy,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Electrophoretic Mobility Shift Assay,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Family member,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Blotting, Western",Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Biopsy,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Occupational physician,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diagnosis,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Diagnosis,HER2-negative breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Positron-Emission Tomography,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Sequence Analysis,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
