PREDICATION_ID,SENTENCE_ID,PMID,PREDICATE,SUBJECT_CUI,SUBJECT_NAME,SUBJECT_SEMTYPE,SUBJECT_NOVELTY,OBJECT_CUI,OBJECT_NAME,OBJECT_SEMTYPE,OBJECT_NOVELTY,unk1,unk2,unk3
200600408,383778354,35528237,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
200604122,383788422,35529297,TREATS,C3852841,abemaciclib,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200638329,383872249,35538119,ASSOCIATED_WITH,2099,ESR1,gngm,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200638330,383872249,35538119,ASSOCIATED_WITH,7157,TP53,gngm,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200638425,383872470,35538143,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
200647483,383904575,35541896,PART_OF,C0040300,Body tissue,tisu,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
200652872,383921668,35543859,PROCESS_OF,C5392067,Immune Checkpoint Blockade,celf,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
200652876,383921673,35543859,ASSOCIATED_WITH,C1335836|1811,SLC26A3 gene|SLC26A3,gngm,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
200652877,383921675,35543859,PROCESS_OF,C5392067,Immune Checkpoint Blockade,celf,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
200721757,384069316,35555655,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200721760,384069322,35555655,ASSOCIATED_WITH,C0031727,Phosphotransferases,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200721763,384069324,35555655,AFFECTS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200721764,384069324,35555655,ASSOCIATED_WITH,C0031727,Phosphotransferases,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200727411,384080266,35568265,AFFECTS,C0020934,imipramine,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200756668,384142817,35560520,ASSOCIATED_WITH,C1417747|4826,NNAT gene|NNAT,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200756669,384142818,35560520,PROCESS_OF,C0596290,Cell Proliferation,celf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200756670,384142819,35560520,ASSOCIATED_WITH,C1417747|4826,NNAT gene|NNAT,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200756674,384142820,35560520,DISRUPTS,C0006675,calcium,bacs,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200805289,384253181,35574319,ASSOCIATED_WITH,C0014939,estrogens,horm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200834676,384324864,35581229,DIAGNOSES,C1318309,Core needle biopsy,diap,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200834677,384324869,35581229,DIAGNOSES,C0022885,Laboratory Procedures,lbpr,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200842528,384343316,35583138,TREATS,C0039286,tamoxifen,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200842733,384343773,35583188,ASSOCIATED_WITH,C1427964|80177,MYCT1 gene|MYCT1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200842734,384343773,35583188,ASSOCIATED_WITH,C1428063|23077,MYCBP2 gene|MYCBP2,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200842735,384343774,35583188,DIAGNOSES,C0007584,Cell Count,lbpr,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200849956,384361566,35585051,PART_OF,2099,ESR1,gngm,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200854644,384372226,35586162,TREATS,C0013216,Pharmacotherapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
200879886,384432581,35594462,TREATS,C0014930,Estrogen Antagonists,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200887171,384456531,35597840,ASSOCIATED_WITH,C0041365,Tumor Markers,bacs,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
200904583,384497406,35593921,TREATS,C0021743,Interferon Type I,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200909581,384509591,35599145,ASSOCIATED_WITH,861,RUNX1,gngm,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200909883,384510241,35599220,TREATS,C0085076,Mammaplasty,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
200909886,384510243,35599220,TREATS,C0085076,Mammaplasty,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
200909891,384510252,35599220,TREATS,C0085076,Mammaplasty,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
200911704,384514050,35599461,TREATS,C5392215,Neoadjuvant Chemoradiotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
200911713,384514062,35599461,TREATS,C0024881,Mastectomy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
200911714,384514062,35599461,TREATS,C5392215,Neoadjuvant Chemoradiotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
200911716,384514065,35599461,TREATS,C0024881,Mastectomy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
200911717,384514065,35599461,TREATS,C5392215,Neoadjuvant Chemoradiotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
200912460,384515889,35599552,COEXISTS_WITH,C0686619,Lymph Node Metastasis,neop,1,C0860581,Mucinous breast cancer,neop,1,\N,\N,\N
200973220,384661727,35615146,DISRUPTS,C0051821,andrographolide,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200973221,384661727,35615146,DISRUPTS,C0935916,fulvestrant,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200973224,384661728,35615146,TREATS,C0051821,andrographolide,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
200978957,384674000,35616371,PREVENTS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201022539,384773585,35626709,TREATS,C1553652,Mandibular left second molar abutment,medd,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201022540,384773587,35626709,TREATS,C1553652,Mandibular left second molar abutment,medd,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201057257,384857546,35634843,ASSOCIATED_WITH,C0812281|6098,ROS1 gene|ROS1,gngm,1,C4733093,progesterone receptor-negative breast cancer,neop,1,\N,\N,\N
201057260,384857548,35634843,PROCESS_OF,C4709340,Gene Alterations,celf,1,C4733093,progesterone receptor-negative breast cancer,neop,1,\N,\N,\N
201060289,384864400,35635580,DIAGNOSES,C1510438,Assay,lbpr,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201060297,384864413,35635580,NEG_PREDISPOSES,C2986505,Genetic Profile,lbtr,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201060298,384864414,35635580,NEG_TREATS,C0001551,Immunologic Adjuvants,phsu,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201119257,385002338,35653148,ASSOCIATED_WITH,C0162327,RNA Sequence,nusq,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201119261,385002342,35653148,TREATS,C0001551,Immunologic Adjuvants,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201126774,385023183,35651652,TREATS,C0013216,Pharmacotherapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201153562,385084032,35657638,COEXISTS_WITH,C0020517,Hypersensitivity,patf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201234380,385190817,35671075,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201234381,385190820,35671075,TREATS,C1708063,First line treatment,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201237057,385221726,35672854,ASSOCIATED_WITH,C0034818,Insulin Receptor,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201270943,385352916,35681597,TREATS,C0085533,"Chemotherapy, Adjuvant",topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201272018,385354735,35681772,ASSOCIATED_WITH,C0242210,Binding Proteins,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201289351,385402157,35688802,TREATS,C0246421,letrozole,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201289352,385402157,35688802,TREATS,C0290883,anastrozole,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201291009,385405813,35685468,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201303779,385435409,35662647,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201303796,385435433,35662647,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201417231,385703700,35714678,ASSOCIATED_WITH,C0005525,Biological Response Modifiers,imft,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201446510,385768026,35713517,TREATS,C0728747,trastuzumab,phsu,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201446511,385768026,35713517,TREATS,C3828434,pyrotinib,orch,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201446514,385768038,35713517,TREATS,C0040808,Treatment Protocols,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201507531,385908794,35728379,TREATS,C0144576,paclitaxel,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
201519810,385939072,35731605,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201524487,385950581,35732800,TREATS,C0279494,Estrogen Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201524488,385950581,35732800,TREATS,C0302583,iron,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201583949,386088672,35745270,TREATS,C0013216,Pharmacotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201603414,386134839,35752785,DIAGNOSES,C0344104,Magnetic resonance imaging of breast,diap,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201603416,386134846,35752785,TREATS,C0600558,Neoadjuvant Therapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201603420,386134848,35752785,TREATS,C0600558,Neoadjuvant Therapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201603439,386134868,35752785,TREATS,C0600558,Neoadjuvant Therapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201620518,386175441,35755569,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201620520,386175444,35755569,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201620524,386175454,35755569,TREATS,C0040808,Treatment Protocols,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201630303,386198207,35757841,COEXISTS_WITH,C0598934,tumor growth,neop,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201630309,386198218,35757841,ASSOCIATED_WITH,C1506928|1869|7332,"E2F1 protein, human|E2F1|UBE2L3",aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201630311,386198219,35757841,PROCESS_OF,C1159527,glucose uptake,celf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201630312,386198220,35757841,PROCESS_OF,C1516334,Cell Cycle Progression,celf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201630314,386198221,35757841,ASSOCIATED_WITH,C1414805|2475,MTOR gene|MTOR,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201654692,386255725,35763653,ASSOCIATED_WITH,C4300350,Programmed cell death ligand 1,imft,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201654695,386255735,35763653,ASSOCIATED_WITH,C4300350,Programmed cell death ligand 1,imft,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201670910,386294765,35767772,TREATS,C0677850,Adjuvant Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201685185,386325523,35770978,DIAGNOSES,C1699633,PET/CT scan,diap,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
201712672,386390470,35776258,ASSOCIATED_WITH,C1415742|3283,HSD3B1 gene|HSD3B1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201723329,386415972,35780210,PREDISPOSES,C3816499,Pathogenic Variant,nusq,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201737370,386448238,35784388,ASSOCIATED_WITH,C1414248|1893,ECM1 gene|ECM1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201737371,386448241,35784388,ASSOCIATED_WITH,C1414248|1893,ECM1 gene|ECM1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201737378,386448247,35784388,ASSOCIATED_WITH,C1414248|1893,ECM1 gene|ECM1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201738289,386449870,35784555,ASSOCIATED_WITH,C0008318,cholecalciferol,vita,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201745560,386465794,35787660,ASSOCIATED_WITH,C0812222|4193,MDM2 gene|MDM2,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201745561,386465794,35787660,ASSOCIATED_WITH,C1414994|2625,GATA3 gene|GATA3,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201765443,386512547,35792605,DISRUPTS,C1413570|1301,COL11A1 gene|COL11A1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201771762,386527744,35793834,TREATS,C0851344,exemestane,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201771775,386527750,35793834,TREATS,C0851344,exemestane,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201795863,386581789,35799256,TREATS,C3162255,post surgery radiation therapy,topp,1,C0860581,Mucinous breast cancer,neop,1,\N,\N,\N
201795869,386581803,35799256,TREATS,C3162255,post surgery radiation therapy,topp,1,C0860581,Mucinous breast cancer,neop,1,\N,\N,\N
201803514,386597244,35800743,COEXISTS_WITH,C0020517,Hypersensitivity,patf,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
201804837,386600156,35801025,COEXISTS_WITH,C1334708,Metaplastic carcinoma of breast,neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
201813600,386619932,35802880,PART_OF,C2350332,Exosomes,celc,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201859001,386727757,35813643,TREATS,C0013227,Pharmaceutical Preparations,phsu,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201877191,386770629,35817765,ASSOCIATED_WITH,C1825598,IMPACT gene,gngm,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
201878323,386773663,35818166,PREDISPOSES,C1333887|283120|373861,H19 gene|H19|HILS1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201887229,386794084,35820297,PART_OF,7157,TP53,gngm,0,C1096616,contralateral breast cancer,neop,1,\N,\N,\N
201933565,386910136,35834906,TREATS,C0243077,inhibitors,chvf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201960545,386969133,35840573,TREATS,C5421014,Amcenestrant,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
201997252,387048557,35847859,ASSOCIATED_WITH,C1333723|2965,GTF2H1 gene|GTF2H1,gngm,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
202099108,387287020,35864159,NEG_TREATS,C0677850,Adjuvant Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202173701,387459634,35880165,ASSOCIATED_WITH,C0079427,Tumor Suppressor Genes,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202179187,387471628,35881485,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202184134,387485744,35890071,ASSOCIATED_WITH,C0053917,Bombesin Receptor,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202207850,387543341,35658519,ASSOCIATED_WITH,C3538717,FOXM1 wt Allele,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202267624,387681404,35907135,TREATS,C4042960,talazoparib,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
202298634,387751858,35910359,ASSOCIATED_WITH,C1414520|2182,ACSL4 gene|ACSL4,gngm,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
202344592,387858636,35919242,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
202363833,387903185,35923930,TREATS,C0279494,Estrogen Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202363834,387903185,35923930,TREATS,C4682404,elacestrant,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202397229,387978950,35932957,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202441973,388084502,35940131,AFFECTS,C1384551|7706,"TRIM25 protein, human|TRIM25",aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202465945,388142475,35944649,TREATS,C0013227,Pharmaceutical Preparations,phsu,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202465954,388142483,35944649,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202465955,388142483,35944649,TREATS,C2744217,fatostatin,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202658209,388590657,35980550,ASSOCIATED_WITH,C1415742|3283,HSD3B1 gene|HSD3B1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202663614,388603596,35981902,PREVENTS,C1307407|2475,"FRAP1 protein, human|MTOR",aapp,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
202663618,388603598,35981902,PREVENTS,C0014939,estrogens,horm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202663635,388603625,35981902,PREVENTS,C0541315,everolimus,orch,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
202689181,388660800,35984107,TREATS,C3853822,palbociclib,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202689295,388661084,35986413,ASSOCIATED_WITH,C0065058,Lipoprotein (a),aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202689296,388661084,35986413,ASSOCIATED_WITH,22796,COG2,gngm,0,C4733094,progesterone receptor-positive breast cancer,neop,1,\N,\N,\N
202736115,388770255,35999966,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
202765131,388839973,36006499,NEG_TREATS,C2191320,Prophylactic Mastectomy,topp,1,C1096616,contralateral breast cancer,neop,1,\N,\N,\N
202783959,388881450,36010586,ASSOCIATED_WITH,2354,FOSB,aapp,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202783960,388881450,36010586,ASSOCIATED_WITH,C1412616|467,ATF3 gene|ATF3,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202783961,388881450,36010586,ASSOCIATED_WITH,C4082333|2353,"Proto-Oncogene c-Fos, human|FOS",aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202817099,388963427,35988844,PREDISPOSES,C4054230,Pathologic Response,fndg,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
202831704,388998838,36027558,ASSOCIATED_WITH,C4086837,sacituzumab govitecan,aapp,1,C4733090,hormone receptor/growth factor receptor-negative breast cancer,neop,1,\N,\N,\N
202851978,389046801,36042494,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202880767,389112276,36048167,ASSOCIATED_WITH,C4255172,Enhancer of Zeste Homolog 2 Protein,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202880768,389112276,36048167,TREATS,C0600558,Neoadjuvant Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202880771,389112279,36048167,ASSOCIATED_WITH,C0029005,Oncogene Proteins,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202886429,389088677,36045677,TREATS,C0013216,Pharmacotherapy,topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
202886430,389088677,36045677,TREATS,C4042960,talazoparib,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
202937089,389240129,36056008,PREDISPOSES,C0076930,Transforming Growth Factor beta Receptors,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202942100,389251177,36057014,TREATS,C0013216,Pharmacotherapy,topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
202943645,389254822,36031754,TREATS,C0013216,Pharmacotherapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202964888,389303007,36070108,DISRUPTS,C0006982,carbidopa,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202964896,389303012,36070108,AFFECTS,C0006982,carbidopa,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202971092,389315868,36070391,TREATS,C1708063,First line treatment,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
202973325,389321316,36071033,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203004222,389389378,36077621,TREATS,C2346836,apatinib,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203004228,389389386,36077621,TREATS,C2346836,apatinib,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203005416,389391455,36077830,PROCESS_OF,C0004391,Autophagy,celf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203005417,389391456,36077830,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203005748,389392028,36077867,ASSOCIATED_WITH,C0032405,Poly(ADP-ribose) Polymerases,aapp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203006683,389394281,36036613,PROCESS_OF,C1622501,"Migration, Cell",celf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203039028,389406962,36081610,TREATS,C0033972,"Psychotherapy, Multiple",topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203042135,389418535,36081980,DIAGNOSES,C0010818,Cytological Techniques,lbpr,1,C1277190,Suspected breast cancer,fndg,1,\N,\N,\N
203042136,389418535,36081980,DIAGNOSES,C1318309,Core needle biopsy,diap,1,C1277190,Suspected breast cancer,fndg,1,\N,\N,\N
203049653,389509013,36083147,ASSOCIATED_WITH,C0170936|2260,Fibroblast Growth Factor Receptor 1|FGFR1,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203049654,389509014,36083147,TREATS,C4744354,FGFR Inhibitor,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203153678,389758173,36107319,ASSOCIATED_WITH,2099,ESR1,gngm,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203153727,389758238,36107326,TREATS,C0033972,"Psychotherapy, Multiple",topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203157837,389766915,36107918,TREATS,C0011777,dexamethasone,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203185552,389798674,36110891,ASSOCIATED_WITH,C4726900,trastuzumab deruxtecan,aapp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203233110,389908485,36118297,TREATS,C0144576,paclitaxel,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203233111,389908485,36118297,TREATS,C0796392,bevacizumab,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203233112,389908485,36118297,TREATS,C3657270,nivolumab,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203244020,389927863,36119107,LOCATION_OF,C0596890,MCF-7 Cells,cell,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203244024,389927866,36119107,AFFECTS,C0023810,Lipopolysaccharides,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203251293,389983881,36127291,TREATS,C3853822,palbociclib,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203251294,389983885,36127291,TREATS,C1708063,First line treatment,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203251302,389983913,36127291,TREATS,C3853822,palbociclib,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203283180,390059317,36124682,AFFECTS,C0014948,Estrus,orgf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203320650,390160314,36138293,ASSOCIATED_WITH,C0599770,genetic element,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203325177,390170579,36149176,TREATS,C0025080,Medical Devices,medd,0,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
203333808,390188519,36139578,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
203350157,390223558,36151093,TREATS,C0732611,Selective Estrogen Receptor Modulators,horm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203364298,390257682,36153348,ASSOCIATED_WITH,C0003805,Aromatase,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203364304,390257687,36153348,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
